timestamp,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1403774724622130,INS_SOLUTION_GOOD,51.765477,-1.258721,110.460474,5736388.787953,620159.102196,-110.460474,30U,-0.008085,-0.009312,-0.060139,-0.085555,-0.006992,1.089780
1403774724642385,INS_SOLUTION_GOOD,51.765477,-1.258721,110.461676,5736388.787836,620159.101992,-110.461676,30U,-0.008078,-0.009355,-0.060220,-0.085556,-0.006993,1.089779
1403774724664476,INS_SOLUTION_GOOD,51.765477,-1.258721,110.462878,5736388.787611,620159.101859,-110.462878,30U,-0.008114,-0.009289,-0.060137,-0.085553,-0.006994,1.089782
1403774724682135,INS_SOLUTION_GOOD,51.765477,-1.258721,110.464082,5736388.787494,620159.101655,-110.464082,30U,-0.008264,-0.009509,-0.060293,-0.085549,-0.006991,1.089779
1403774724701886,INS_SOLUTION_GOOD,51.765477,-1.258721,110.465288,5736388.787267,620159.101453,-110.465288,30U,-0.008317,-0.009525,-0.060382,-0.085544,-0.006991,1.089781
1403774724722136,INS_SOLUTION_GOOD,51.765477,-1.258721,110.466498,5736388.787151,620159.101249,-110.466498,30U,-0.008253,-0.009370,-0.060560,-0.085537,-0.006988,1.089782
1403774724742173,INS_SOLUTION_GOOD,51.765477,-1.258721,110.467709,5736388.786925,620159.101116,-110.467709,30U,-0.008424,-0.009573,-0.060704,-0.085533,-0.006985,1.089783
1403774724770437,INS_SOLUTION_GOOD,51.765477,-1.258721,110.468925,5736388.786809,620159.100912,-110.468925,30U,-0.008329,-0.009599,-0.060873,-0.085530,-0.006983,1.089780
1403774724785047,INS_SOLUTION_GOOD,51.765477,-1.258721,110.470143,5736388.786582,620159.100710,-110.470143,30U,-0.008108,-0.009605,-0.061024,-0.085527,-0.006978,1.089783
1403774724802188,INS_SOLUTION_GOOD,51.765477,-1.258721,110.471364,5736388.786466,620159.100506,-110.471364,30U,-0.008128,-0.009631,-0.061101,-0.085523,-0.006977,1.089782
1403774724822309,INS_SOLUTION_GOOD,51.765477,-1.258721,110.472587,5736388.786238,620159.100304,-110.472587,30U,-0.008060,-0.009723,-0.061175,-0.085521,-0.006976,1.089783
1403774724842284,INS_SOLUTION_GOOD,51.765477,-1.258721,110.473809,5736388.786124,620159.100169,-110.473809,30U,-0.008118,-0.009606,-0.061052,-0.085519,-0.006973,1.089779
1403774724864942,INS_SOLUTION_GOOD,51.765477,-1.258721,110.475030,5736388.786008,620159.099964,-110.475030,30U,-0.008051,-0.009553,-0.061048,-0.085517,-0.006974,1.089783
1403774724882140,INS_SOLUTION_GOOD,51.765477,-1.258721,110.476252,5736388.785780,620159.099762,-110.476252,30U,-0.007919,-0.009381,-0.061190,-0.085516,-0.006973,1.089780
1403774724901928,INS_SOLUTION_GOOD,51.765477,-1.258721,110.477477,5736388.785664,620159.099558,-110.477477,30U,-0.007965,-0.009145,-0.061289,-0.085517,-0.006974,1.089786
1403774724921938,INS_SOLUTION_GOOD,51.765477,-1.258721,110.478702,5736388.785438,620159.099425,-110.478702,30U,-0.007997,-0.008940,-0.061283,-0.085523,-0.006976,1.089784
1403774724941931,INS_SOLUTION_GOOD,51.765477,-1.258721,110.479927,5736388.785322,620159.099221,-110.479927,30U,-0.007840,-0.009125,-0.061300,-0.085530,-0.006977,1.089788
1403774724971262,INS_SOLUTION_GOOD,51.765477,-1.258721,110.481153,5736388.785097,620159.099088,-110.481153,30U,-0.007672,-0.009060,-0.061332,-0.085535,-0.006980,1.089782
1403774724982449,INS_SOLUTION_GOOD,51.765477,-1.258721,110.482378,5736388.784980,620159.098884,-110.482378,30U,-0.007462,-0.009219,-0.061429,-0.085540,-0.006983,1.089788
1403774725002146,INS_SOLUTION_GOOD,51.765477,-1.258721,110.483607,5736388.784864,620159.098680,-110.483607,30U,-0.007393,-0.009242,-0.061498,-0.085543,-0.006986,1.089781
1403774725021988,INS_SOLUTION_GOOD,51.765477,-1.258721,110.484838,5736388.784639,620159.098547,-110.484838,30U,-0.007428,-0.009148,-0.061617,-0.085542,-0.006986,1.089787
1403774725042320,INS_SOLUTION_GOOD,51.765477,-1.258721,110.486072,5736388.784522,620159.098343,-110.486072,30U,-0.007648,-0.008908,-0.061860,-0.085539,-0.006986,1.089784
1403774725064194,INS_SOLUTION_GOOD,51.765477,-1.258721,110.487309,5736388.784406,620159.098138,-110.487309,30U,-0.007825,-0.008844,-0.061927,-0.085536,-0.006983,1.089786
1403774725082296,INS_SOLUTION_GOOD,51.765477,-1.258721,110.488549,5736388.784181,620159.098006,-110.488549,30U,-0.007934,-0.008935,-0.061997,-0.085541,-0.006983,1.089782
1403774725102049,INS_SOLUTION_GOOD,51.765477,-1.258721,110.489789,5736388.784064,620159.097801,-110.489789,30U,-0.008216,-0.008839,-0.062050,-0.085545,-0.006980,1.089785
1403774725122198,INS_SOLUTION_GOOD,51.765477,-1.258721,110.491034,5736388.783839,620159.097669,-110.491034,30U,-0.008387,-0.008739,-0.062370,-0.085549,-0.006980,1.089775
1403774725142319,INS_SOLUTION_GOOD,51.765477,-1.258721,110.492285,5736388.783723,620159.097464,-110.492285,30U,-0.008478,-0.008885,-0.062775,-0.085553,-0.006976,1.089781
1403774725170703,INS_SOLUTION_GOOD,51.765477,-1.258721,110.493539,5736388.783497,620159.097332,-110.493539,30U,-0.008435,-0.008978,-0.062723,-0.085552,-0.006975,1.089777
1403774725182505,INS_SOLUTION_GOOD,51.765477,-1.258721,110.494792,5736388.783381,620159.097127,-110.494792,30U,-0.008369,-0.009156,-0.062501,-0.085549,-0.006974,1.089784
1403774725202147,INS_SOLUTION_GOOD,51.765477,-1.258721,110.496042,5736388.783153,620159.096925,-110.496042,30U,-0.008419,-0.009253,-0.062404,-0.085539,-0.006976,1.089780
1403774725222155,INS_SOLUTION_GOOD,51.765477,-1.258721,110.497288,5736388.783039,620159.096790,-110.497288,30U,-0.008423,-0.009352,-0.062254,-0.085528,-0.006976,1.089784
1403774725242579,INS_SOLUTION_GOOD,51.765477,-1.258721,110.498535,5736388.782811,620159.096588,-110.498535,30U,-0.008689,-0.009309,-0.062436,-0.085522,-0.006974,1.089780
1403774725264546,INS_SOLUTION_GOOD,51.765477,-1.258721,110.499785,5736388.782695,620159.096384,-110.499785,30U,-0.008639,-0.009293,-0.062672,-0.085521,-0.006971,1.089783
1403774725282093,INS_SOLUTION_GOOD,51.765477,-1.258721,110.501042,5736388.782468,620159.096182,-110.501042,30U,-0.008449,-0.009322,-0.063040,-0.085525,-0.006970,1.089778
1403774725302202,INS_SOLUTION_GOOD,51.765477,-1.258721,110.502305,5736388.782353,620159.096047,-110.502305,30U,-0.008408,-0.009208,-0.063232,-0.085527,-0.006967,1.089785
1403774725322204,INS_SOLUTION_GOOD,51.765477,-1.258721,110.503572,5736388.782126,620159.095845,-110.503572,30U,-0.008242,-0.009400,-0.063480,-0.085531,-0.006968,1.089779
1403774725342309,INS_SOLUTION_GOOD,51.765477,-1.258721,110.504844,5736388.782010,620159.095641,-110.504844,30U,-0.007933,-0.009304,-0.063718,-0.085536,-0.006964,1.089783
1403774725372214,INS_SOLUTION_GOOD,51.765477,-1.258721,110.506120,5736388.781784,620159.095508,-110.506120,30U,-0.007804,-0.009335,-0.063899,-0.085536,-0.006968,1.089779
1403774725384582,INS_SOLUTION_GOOD,51.765477,-1.258721,110.507401,5736388.781668,620159.095304,-110.507401,30U,-0.007575,-0.009566,-0.064267,-0.085534,-0.006969,1.089781
1403774725402327,INS_SOLUTION_GOOD,51.765477,-1.258721,110.508690,5736388.781441,620159.095102,-110.508690,30U,-0.007635,-0.009442,-0.064532,-0.085531,-0.006971,1.089776
1403774725422218,INS_SOLUTION_GOOD,51.765477,-1.258721,110.509984,5736388.781325,620159.094898,-110.509984,30U,-0.007652,-0.009155,-0.064805,-0.085529,-0.006974,1.089778
1403774725442462,INS_SOLUTION_GOOD,51.765477,-1.258721,110.511281,5736388.781210,620159.094763,-110.511281,30U,-0.007769,-0.009049,-0.064893,-0.085530,-0.006978,1.089774
1403774725464413,INS_SOLUTION_GOOD,51.765477,-1.258721,110.512579,5736388.780983,620159.094561,-110.512579,30U,-0.007812,-0.009094,-0.064922,-0.085531,-0.006980,1.089777
1403774725482213,INS_SOLUTION_GOOD,51.765477,-1.258721,110.513876,5736388.780868,620159.094426,-110.513876,30U,-0.008059,-0.009107,-0.064757,-0.085533,-0.006983,1.089772
1403774725501961,INS_SOLUTION_GOOD,51.765477,-1.258721,110.515167,5736388.780641,620159.094224,-110.515167,30U,-0.008199,-0.009117,-0.064346,-0.085539,-0.006982,1.089774
1403774725522206,INS_SOLUTION_GOOD,51.765477,-1.258721,110.516455,5736388.780525,620159.094020,-110.516455,30U,-0.008452,-0.009168,-0.064349,-0.085540,-0.006982,1.089766
1403774725542086,INS_SOLUTION_GOOD,51.765477,-1.258721,110.463355,5736388.797487,620159.105420,-110.463355,30U,-0.007337,-0.008312,-0.060314,-0.085549,-0.006986,1.089817
1403774725570699,INS_SOLUTION_GOOD,51.765477,-1.258721,110.464560,5736388.797373,620159.105285,-110.464560,30U,-0.007497,-0.008362,-0.060237,-0.085550,-0.006986,1.089814
1403774725582345,INS_SOLUTION_GOOD,51.765477,-1.258721,110.465768,5736388.797147,620159.105152,-110.465768,30U,-0.007495,-0.008525,-0.060549,-0.085548,-0.006983,1.089815
1403774725602132,INS_SOLUTION_GOOD,51.765477,-1.258721,110.466981,5736388.797031,620159.104948,-110.466981,30U,-0.007448,-0.008696,-0.060852,-0.085547,-0.006981,1.089814
1403774725622113,INS_SOLUTION_GOOD,51.765477,-1.258721,110.468204,5736388.796917,620159.104813,-110.468204,30U,-0.007394,-0.008840,-0.061334,-0.085546,-0.006979,1.089818
1403774725642536,INS_SOLUTION_GOOD,51.765477,-1.258721,110.469433,5736388.796689,620159.104611,-110.469433,30U,-0.007294,-0.008768,-0.061572,-0.085546,-0.006978,1.089817
1403774725664418,INS_SOLUTION_GOOD,51.765477,-1.258721,110.470668,5736388.796573,620159.104407,-110.470668,30U,-0.006948,-0.008668,-0.061797,-0.085548,-0.006977,1.089819
1403774725682129,INS_SOLUTION_GOOD,51.765477,-1.258721,110.471906,5736388.796459,620159.104271,-110.471906,30U,-0.006870,-0.008564,-0.061933,-0.085549,-0.006980,1.089818
1403774725702170,INS_SOLUTION_GOOD,51.765477,-1.258721,110.473144,5736388.796344,620159.104136,-110.473144,30U,-0.006926,-0.008397,-0.061827,-0.085549,-0.006979,1.089819
1403774725722048,INS_SOLUTION_GOOD,51.765477,-1.258721,110.474377,5736388.796117,620159.103934,-110.474377,30U,-0.007023,-0.008311,-0.061589,-0.085549,-0.006980,1.089817
1403774725742541,INS_SOLUTION_GOOD,51.765477,-1.258721,110.475608,5736388.796002,620159.103799,-110.475608,30U,-0.007220,-0.008245,-0.061449,-0.085547,-0.006981,1.089818
1403774725770549,INS_SOLUTION_GOOD,51.765477,-1.258721,110.476838,5736388.795886,620159.103595,-110.476838,30U,-0.007257,-0.008079,-0.061443,-0.085548,-0.006983,1.089815
1403774725782264,INS_SOLUTION_GOOD,51.765477,-1.258721,110.478064,5736388.795772,620159.103459,-110.478064,30U,-0.007270,-0.008228,-0.061173,-0.085551,-0.006983,1.089816
1403774725802175,INS_SOLUTION_GOOD,51.765477,-1.258721,110.479286,5736388.795546,620159.103327,-110.479286,30U,-0.007279,-0.008340,-0.061099,-0.085552,-0.006983,1.089813
1403774725822046,INS_SOLUTION_GOOD,51.765477,-1.258721,110.480510,5736388.795430,620159.103122,-110.480510,30U,-0.007307,-0.008357,-0.061240,-0.085550,-0.006986,1.089815
1403774725842300,INS_SOLUTION_GOOD,51.765477,-1.258721,110.481738,5736388.795315,620159.102987,-110.481738,30U,-0.007371,-0.008531,-0.061441,-0.085552,-0.006988,1.089815
1403774725864485,INS_SOLUTION_GOOD,51.765477,-1.258721,110.482967,5736388.795088,620159.102785,-110.482967,30U,-0.007320,-0.008637,-0.061608,-0.085551,-0.006989,1.089816
1403774725882156,INS_SOLUTION_GOOD,51.765477,-1.258721,110.484201,5736388.794973,620159.102650,-110.484201,30U,-0.007171,-0.008668,-0.061738,-0.085548,-0.006988,1.089815
1403774725901919,INS_SOLUTION_GOOD,51.765477,-1.258721,110.485438,5736388.794857,620159.102445,-110.485438,30U,-0.007051,-0.008532,-0.061988,-0.085547,-0.006987,1.089820
1403774725922301,INS_SOLUTION_GOOD,51.765477,-1.258721,110.486678,5736388.794631,620159.102313,-110.486678,30U,-0.006861,-0.008532,-0.061987,-0.085547,-0.006986,1.089818
1403774725942173,INS_SOLUTION_GOOD,51.765477,-1.258721,110.487919,5736388.794515,620159.102108,-110.487919,30U,-0.006806,-0.008370,-0.062090,-0.085548,-0.006984,1.089818
1403774725970776,INS_SOLUTION_GOOD,51.765477,-1.258721,110.489164,5736388.794401,620159.101973,-110.489164,30U,-0.007063,-0.008331,-0.062325,-0.085546,-0.006983,1.089814
1403774725982421,INS_SOLUTION_GOOD,51.765477,-1.258721,110.490412,5736388.794286,620159.101838,-110.490412,30U,-0.007097,-0.008418,-0.062365,-0.085549,-0.006981,1.089818
1403774726002518,INS_SOLUTION_GOOD,51.765477,-1.258721,110.491661,5736388.794059,620159.101636,-110.491661,30U,-0.007190,-0.008332,-0.062552,-0.085551,-0.006978,1.089815
1403774726022171,INS_SOLUTION_GOOD,51.765477,-1.258721,110.492916,5736388.793944,620159.101501,-110.492916,30U,-0.007052,-0.008443,-0.062774,-0.085550,-0.006976,1.089816
1403774726042304,INS_SOLUTION_GOOD,51.765477,-1.258721,110.494172,5736388.793828,620159.101296,-110.494172,30U,-0.006977,-0.008431,-0.062971,-0.085547,-0.006979,1.089812
1403774726064554,INS_SOLUTION_GOOD,51.765477,-1.258721,110.495432,5736388.793714,620159.101161,-110.495432,30U,-0.006901,-0.008412,-0.062979,-0.085540,-0.006978,1.089812
1403774726082277,INS_SOLUTION_GOOD,51.765477,-1.258721,110.496691,5736388.793486,620159.100959,-110.496691,30U,-0.006811,-0.008473,-0.062863,-0.085533,-0.006980,1.089810
1403774726102056,INS_SOLUTION_GOOD,51.765477,-1.258721,110.497948,5736388.793372,620159.100824,-110.497948,30U,-0.006652,-0.008528,-0.062665,-0.085531,-0.006977,1.089811
1403774726122051,INS_SOLUTION_GOOD,51.765477,-1.258721,110.499204,5736388.793256,620159.100620,-110.499204,30U,-0.006618,-0.008631,-0.062931,-0.085527,-0.006980,1.089811
1403774726142052,INS_SOLUTION_GOOD,51.765477,-1.258721,110.500463,5736388.793141,620159.100484,-110.500463,30U,-0.006748,-0.008879,-0.062862,-0.085530,-0.006980,1.089813
1403774726171519,INS_SOLUTION_GOOD,51.765477,-1.258721,110.501722,5736388.793025,620159.100280,-110.501722,30U,-0.006758,-0.008919,-0.063056,-0.085535,-0.006982,1.089812
1403774726182310,INS_SOLUTION_GOOD,51.765477,-1.258721,110.502983,5736388.792799,620159.100147,-110.502983,30U,-0.006880,-0.009147,-0.063097,-0.085537,-0.006983,1.089814
1403774726202303,INS_SOLUTION_GOOD,51.765477,-1.258721,110.504248,5736388.792683,620159.099943,-110.504248,30U,-0.006876,-0.009300,-0.063320,-0.085538,-0.006984,1.089813
1403774726222181,INS_SOLUTION_GOOD,51.765477,-1.258721,110.505515,5736388.792567,620159.099738,-110.505515,30U,-0.006888,-0.009463,-0.063226,-0.085538,-0.006984,1.089816
1403774726243062,INS_SOLUTION_GOOD,51.765477,-1.258721,110.506780,5736388.792451,620159.099534,-110.506780,30U,-0.006976,-0.009693,-0.063256,-0.085539,-0.006982,1.089818
1403774726264556,INS_SOLUTION_GOOD,51.765477,-1.258721,110.508047,5736388.792225,620159.099401,-110.508047,30U,-0.006935,-0.009738,-0.063396,-0.085538,-0.006982,1.089820
1403774726282149,INS_SOLUTION_GOOD,51.765477,-1.258721,110.509314,5736388.792109,620159.099197,-110.509314,30U,-0.007036,-0.009625,-0.063305,-0.085538,-0.006982,1.089819
1403774726302062,INS_SOLUTION_GOOD,51.765477,-1.258721,110.510579,5736388.791993,620159.098993,-110.510579,30U,-0.007041,-0.009575,-0.063168,-0.085538,-0.006983,1.089820
1403774726322057,INS_SOLUTION_GOOD,51.765477,-1.258721,110.511844,5736388.791877,620159.098788,-110.511844,30U,-0.007012,-0.009640,-0.063295,-0.085543,-0.006981,1.089815
1403774726342194,INS_SOLUTION_GOOD,51.765477,-1.258721,110.513109,5736388.791651,620159.098656,-110.513109,30U,-0.007039,-0.009653,-0.063193,-0.085549,-0.006983,1.089815
1403774726372466,INS_SOLUTION_GOOD,51.765477,-1.258721,110.514373,5736388.791535,620159.098451,-110.514373,30U,-0.007107,-0.009521,-0.063072,-0.085552,-0.006982,1.089812
1403774726382307,INS_SOLUTION_GOOD,51.765477,-1.258721,110.515634,5736388.791419,620159.098247,-110.515634,30U,-0.007077,-0.009682,-0.062986,-0.085553,-0.006984,1.089816
1403774726402781,INS_SOLUTION_GOOD,51.765477,-1.258721,110.516894,5736388.791303,620159.098043,-110.516894,30U,-0.007005,-0.009676,-0.063042,-0.085553,-0.006984,1.089816
1403774726422186,INS_SOLUTION_GOOD,51.765477,-1.258721,110.518154,5736388.791075,620159.097841,-110.518154,30U,-0.007010,-0.009584,-0.062916,-0.085550,-0.006985,1.089819
1403774726442439,INS_SOLUTION_GOOD,51.765477,-1.258721,110.519413,5736388.790961,620159.097706,-110.519413,30U,-0.006906,-0.009635,-0.063001,-0.085546,-0.006987,1.089819
1403774726464316,INS_SOLUTION_GOOD,51.765477,-1.258721,110.520674,5736388.790845,620159.097501,-110.520674,30U,-0.007072,-0.009573,-0.063073,-0.085544,-0.006987,1.089822
1403774726482407,INS_SOLUTION_GOOD,51.765477,-1.258721,110.521939,5736388.790617,620159.097300,-110.521939,30U,-0.007151,-0.009603,-0.063397,-0.085542,-0.006987,1.089822
1403774726502315,INS_SOLUTION_GOOD,51.765477,-1.258721,110.523211,5736388.790501,620159.097095,-110.523211,30U,-0.007160,-0.009587,-0.063617,-0.085543,-0.006988,1.089824
1403774726522316,INS_SOLUTION_GOOD,51.765477,-1.258721,110.524488,5736388.790385,620159.096891,-110.524488,30U,-0.007380,-0.009584,-0.063949,-0.085541,-0.006989,1.089822
1403774726542319,INS_SOLUTION_GOOD,51.765477,-1.258721,110.458585,5736388.791603,620159.105975,-110.458585,30U,-0.007565,-0.008887,-0.059050,-0.085543,-0.006993,1.089835
1403774726570532,INS_SOLUTION_GOOD,51.765477,-1.258721,110.459765,5736388.791487,620159.105771,-110.459765,30U,-0.007717,-0.008954,-0.058938,-0.085543,-0.006993,1.089834
1403774726582188,INS_SOLUTION_GOOD,51.765477,-1.258721,110.460944,5736388.791371,620159.105566,-110.460944,30U,-0.007647,-0.009081,-0.058848,-0.085541,-0.006993,1.089833
1403774726602443,INS_SOLUTION_GOOD,51.765477,-1.258721,110.462123,5736388.791145,620159.105434,-110.462123,30U,-0.007568,-0.008961,-0.059028,-0.085537,-0.006990,1.089830
1403774726622037,INS_SOLUTION_GOOD,51.765477,-1.258721,110.463303,5736388.791029,620159.105229,-110.463303,30U,-0.007489,-0.009162,-0.058920,-0.085535,-0.006989,1.089830
1403774726642318,INS_SOLUTION_GOOD,51.765477,-1.258721,110.464482,5736388.790913,620159.105025,-110.464482,30U,-0.007567,-0.009135,-0.058929,-0.085533,-0.006987,1.089825
1403774726664439,INS_SOLUTION_GOOD,51.765477,-1.258721,110.465663,5736388.790687,620159.104892,-110.465663,30U,-0.007584,-0.009216,-0.059024,-0.085532,-0.006988,1.089828
1403774726682198,INS_SOLUTION_GOOD,51.765477,-1.258721,110.466843,5736388.790571,620159.104688,-110.466843,30U,-0.007724,-0.009254,-0.058968,-0.085531,-0.006987,1.089823
1403774726702072,INS_SOLUTION_GOOD,51.765477,-1.258721,110.468022,5736388.790344,620159.104486,-110.468022,30U,-0.007735,-0.009369,-0.058916,-0.085533,-0.006988,1.089825
1403774726722194,INS_SOLUTION_GOOD,51.765477,-1.258721,110.469201,5736388.790229,620159.104351,-110.469201,30U,-0.007747,-0.009566,-0.058907,-0.085535,-0.006989,1.089823
1403774726742506,INS_SOLUTION_GOOD,51.765477,-1.258721,110.470379,5736388.790113,620159.104147,-110.470379,30U,-0.007746,-0.009669,-0.058831,-0.085535,-0.006988,1.089824
1403774726771573,INS_SOLUTION_GOOD,51.765477,-1.258721,110.471556,5736388.789886,620159.103945,-110.471556,30U,-0.007729,-0.009624,-0.058825,-0.085535,-0.006991,1.089820
1403774726782372,INS_SOLUTION_GOOD,51.765477,-1.258721,110.472735,5736388.789770,620159.103741,-110.472735,30U,-0.007819,-0.009442,-0.058958,-0.085533,-0.006993,1.089826
1403774726802336,INS_SOLUTION_GOOD,51.765477,-1.258721,110.473914,5736388.789544,620159.103608,-110.473914,30U,-0.007867,-0.009571,-0.058939,-0.085533,-0.006994,1.089824
1403774726822271,INS_SOLUTION_GOOD,51.765477,-1.258721,110.475095,5736388.789428,620159.103404,-110.475095,30U,-0.008032,-0.009469,-0.059196,-0.085534,-0.006994,1.089829
1403774726842227,INS_SOLUTION_GOOD,51.765477,-1.258721,110.476282,5736388.789312,620159.103199,-110.476282,30U,-0.007971,-0.009656,-0.059415,-0.085535,-0.006994,1.089829
1403774726864966,INS_SOLUTION_GOOD,51.765477,-1.258721,110.477473,5736388.789084,620159.102998,-110.477473,30U,-0.008026,-0.009626,-0.059550,-0.085533,-0.006995,1.089831
1403774726882227,INS_SOLUTION_GOOD,51.765477,-1.258721,110.478664,5736388.788968,620159.102793,-110.478664,30U,-0.008089,-0.009395,-0.059522,-0.085530,-0.006994,1.089827
1403774726902158,INS_SOLUTION_GOOD,51.765477,-1.258721,110.479856,5736388.788742,620159.102660,-110.479856,30U,-0.008181,-0.009370,-0.059643,-0.085529,-0.006994,1.089828
1403774726921953,INS_SOLUTION_GOOD,51.765477,-1.258721,110.481050,5736388.788626,620159.102456,-110.481050,30U,-0.008303,-0.009371,-0.059713,-0.085527,-0.006992,1.089824
1403774726942094,INS_SOLUTION_GOOD,51.765477,-1.258721,110.482247,5736388.788399,620159.102254,-110.482247,30U,-0.008429,-0.009156,-0.059760,-0.085525,-0.006992,1.089829
1403774726971168,INS_SOLUTION_GOOD,51.765477,-1.258721,110.483441,5736388.788284,620159.102119,-110.483441,30U,-0.008209,-0.009040,-0.059774,-0.085524,-0.006991,1.089827
1403774726982046,INS_SOLUTION_GOOD,51.765477,-1.258721,110.484640,5736388.788057,620159.101917,-110.484640,30U,-0.008356,-0.009133,-0.060040,-0.085524,-0.006993,1.089829
1403774727002326,INS_SOLUTION_GOOD,51.765477,-1.258721,110.485842,5736388.787941,620159.101713,-110.485842,30U,-0.008544,-0.009242,-0.060085,-0.085525,-0.006996,1.089826
1403774727021950,INS_SOLUTION_GOOD,51.765477,-1.258721,110.487042,5736388.787715,620159.101580,-110.487042,30U,-0.008701,-0.009213,-0.059948,-0.085524,-0.006997,1.089828
1403774727042866,INS_SOLUTION_GOOD,51.765477,-1.258721,110.488243,5736388.787599,620159.101376,-110.488243,30U,-0.008582,-0.009307,-0.060202,-0.085524,-0.006996,1.089823
1403774727064110,INS_SOLUTION_GOOD,51.765477,-1.258721,110.489446,5736388.787372,620159.101174,-110.489446,30U,-0.008554,-0.009242,-0.060123,-0.085525,-0.006997,1.089827
1403774727082113,INS_SOLUTION_GOOD,51.765477,-1.258721,110.490650,5736388.787257,620159.101039,-110.490650,30U,-0.008502,-0.009359,-0.060185,-0.085527,-0.006997,1.089825
1403774727102107,INS_SOLUTION_GOOD,51.765477,-1.258721,110.491856,5736388.787030,620159.100837,-110.491856,30U,-0.008587,-0.009403,-0.060240,-0.085527,-0.006997,1.089828
1403774727122109,INS_SOLUTION_GOOD,51.765477,-1.258721,110.493063,5736388.786803,620159.100636,-110.493063,30U,-0.008387,-0.009644,-0.060384,-0.085530,-0.007000,1.089824
1403774727142390,INS_SOLUTION_GOOD,51.765477,-1.258721,110.494268,5736388.786686,620159.100431,-110.494268,30U,-0.008515,-0.009537,-0.060296,-0.085532,-0.007002,1.089833
