timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1417176463388509,8,51.760617,-1.261327,60.817594,2.978268,1.724564,4.677968,5735844.040645,619992.209780,-60.817594,30U
1417176463588510,8,51.760617,-1.261326,60.827810,2.978104,1.724513,4.677537,5735844.053335,619992.211056,-60.827810,30U
1417176463788511,8,51.760617,-1.261326,60.795140,2.977642,1.724585,4.676331,5735844.036306,619992.214209,-60.795140,30U
1417176463988511,8,51.760617,-1.261326,60.766666,2.977566,1.724548,4.676167,5735844.034162,619992.216483,-60.766666,30U
1417176464188512,8,51.760617,-1.261326,60.770290,2.977075,1.724404,4.674557,5735844.028068,619992.210799,-60.770290,30U
1417176464388513,8,51.760617,-1.261326,60.770658,2.976796,1.724258,4.673875,5735844.039156,619992.215786,-60.770658,30U
1417176464588513,8,51.760617,-1.261326,60.764821,2.976717,1.724220,4.673707,5735844.047321,619992.218465,-60.764821,30U
1417176464788514,8,51.760617,-1.261327,60.778916,2.976801,1.724518,4.674047,5735844.035607,619992.206787,-60.778916,30U
1417176464988515,8,51.760617,-1.261327,60.767149,2.976726,1.724481,4.673883,5735844.028709,619992.199266,-60.767149,30U
1417176465188515,8,51.760617,-1.261327,60.782295,2.976071,1.723823,4.671742,5735844.057314,619992.205441,-60.782295,30U
1417176465388516,8,51.760617,-1.261327,60.800785,2.976047,1.723894,4.672044,5735844.055619,619992.193118,-60.800785,30U
1417176465588517,8,51.760617,-1.261327,60.802968,2.975877,1.723849,4.671488,5735844.046049,619992.183289,-60.802968,30U
1417176465788518,8,51.760617,-1.261327,60.810229,2.975791,1.723806,4.671304,5735844.046832,619992.185626,-60.810229,30U
1417176465988518,8,51.760617,-1.261327,60.814249,2.975715,1.723769,4.671141,5735844.056047,619992.189837,-60.814249,30U
1417176466188519,8,51.760617,-1.261327,60.816333,2.975599,1.723672,4.670696,5735844.052713,619992.189484,-60.816333,30U
1417176466388520,8,51.760617,-1.261327,60.820148,2.975201,1.723507,4.669715,5735844.053989,619992.184260,-60.820148,30U
1417176466588520,8,51.760617,-1.261327,60.816906,2.975115,1.723494,4.669575,5735844.048669,619992.181594,-60.816906,30U
1417176466788521,8,51.760617,-1.261327,60.823065,2.974870,1.723389,4.668828,5735844.046803,619992.175892,-60.823065,30U
1417176466988522,8,51.760617,-1.261327,60.869898,2.974795,1.723351,4.668664,5735844.071162,619992.178098,-60.869898,30U
1417176467188522,8,51.760617,-1.261327,60.890740,2.974915,1.723334,4.669126,5735844.073736,619992.172889,-60.890740,30U
1417176467388523,8,51.760617,-1.261327,60.895570,2.974706,1.723486,4.668688,5735844.085488,619992.182472,-60.895570,30U
1417176467588524,8,51.760617,-1.261327,60.923365,2.974696,1.723296,4.668643,5735844.093794,619992.180278,-60.923365,30U
1417176467788525,8,51.760617,-1.261327,60.924883,2.974927,1.723450,4.669672,5735844.086685,619992.182546,-60.924883,30U
1417176467988525,8,51.760617,-1.261327,60.931998,2.974851,1.723413,4.669508,5735844.075377,619992.174877,-60.931998,30U
1417176468188526,8,51.760617,-1.261327,60.926412,2.974234,1.723229,4.667601,5735844.082560,619992.177407,-60.926412,30U
1417176468388527,8,51.760617,-1.261327,60.960470,2.974353,1.723043,4.667925,5735844.089378,619992.176905,-60.960470,30U
1417176468588476,8,51.760617,-1.261327,60.976587,2.974347,1.723079,4.667957,5735844.097566,619992.176283,-60.976587,30U
1417176468788468,8,51.760617,-1.261327,60.946455,2.974268,1.723088,4.667805,5735844.089517,619992.169928,-60.946455,30U
1417176468988469,8,51.760617,-1.261327,60.938175,2.974193,1.723051,4.667641,5735844.092002,619992.176358,-60.938175,30U
1417176469188469,8,51.760617,-1.261327,60.925950,2.973865,1.722862,4.666697,5735844.102104,619992.173942,-60.925950,30U
1417176469388470,8,51.760617,-1.261327,60.918769,2.973863,1.722954,4.666806,5735844.100082,619992.178996,-60.918769,30U
1417176469588471,8,51.760617,-1.261327,60.918418,2.974024,1.722956,4.667601,5735844.103207,619992.165318,-60.918418,30U
1417176469788471,8,51.760618,-1.261327,60.936175,2.973826,1.722827,4.666862,5735844.111358,619992.163234,-60.936175,30U
1417176469988472,8,51.760618,-1.261327,60.897274,2.973751,1.722790,4.666698,5735844.111927,619992.166623,-60.897274,30U
1417176470188473,8,51.760618,-1.261327,60.913393,2.973912,1.722737,4.666970,5735844.121096,619992.157788,-60.913393,30U
1417176470388473,8,51.760618,-1.261327,60.910403,2.973951,1.722840,4.667299,5735844.133561,619992.150671,-60.910403,30U
1417176470588474,8,51.760618,-1.261327,60.918919,2.973829,1.722783,4.667126,5735844.126002,619992.148903,-60.918919,30U
1417176470788475,8,51.760618,-1.261327,60.902571,2.973484,1.722640,4.666119,5735844.127800,619992.152221,-60.902571,30U
1417176470988475,8,51.760618,-1.261327,60.900947,2.973408,1.722603,4.665955,5735844.136696,619992.154895,-60.900947,30U
1417176471188476,8,51.760618,-1.261327,60.884101,2.973030,1.722511,4.664824,5735844.140426,619992.155528,-60.884101,30U
1417176471388477,8,51.760618,-1.261327,60.901842,2.973595,1.722585,4.666867,5735844.153282,619992.150452,-60.901842,30U
1417176471588477,8,51.760618,-1.261328,60.911490,2.973706,1.722616,4.667199,5735844.136993,619992.136452,-60.911490,30U
1417176471788478,8,51.760618,-1.261328,60.896014,2.973643,1.722587,4.667057,5735844.139355,619992.130943,-60.896014,30U
1417176471988479,8,51.760618,-1.261328,60.880088,2.973567,1.722551,4.666893,5735844.121887,619992.132153,-60.880088,30U
1417176472188479,8,51.760618,-1.261328,60.887971,2.972915,1.722376,4.665021,5735844.132620,619992.122111,-60.887971,30U
1417176472388480,8,51.760618,-1.261328,60.892301,2.973337,1.722536,4.666554,5735844.136906,619992.125318,-60.892301,30U
1417176472588481,8,51.760618,-1.261328,60.898012,2.973060,1.722478,4.665803,5735844.124419,619992.111970,-60.898012,30U
1417176472788481,8,51.760618,-1.261328,60.913488,2.972779,1.722227,4.664938,5735844.132548,619992.112908,-60.913488,30U
1417176472988482,8,51.760618,-1.261328,60.906629,2.972697,1.722181,4.664764,5735844.138675,619992.111379,-60.906629,30U
1417176473188483,8,51.760618,-1.261328,60.938948,2.972890,1.722282,4.665363,5735844.154360,619992.109109,-60.938948,30U
1417176473388483,8,51.760618,-1.261328,60.927208,2.972631,1.722210,4.664894,5735844.162578,619992.114941,-60.927208,30U
1417176473588484,8,51.760618,-1.261328,60.941845,2.972498,1.722076,4.664361,5735844.153663,619992.109082,-60.941845,30U
1417176473788485,8,51.760618,-1.261328,60.964161,2.972655,1.722234,4.664998,5735844.162947,619992.108070,-60.964161,30U
1417176473988486,8,51.760618,-1.261328,61.016566,2.972035,1.721772,4.663040,5735844.189141,619992.100698,-61.016566,30U
1417176474188486,8,51.760618,-1.261328,61.016829,2.971958,1.721739,4.662872,5735844.188348,619992.101643,-61.016829,30U
1417176474388487,8,51.760618,-1.261328,61.015793,2.972369,1.722185,4.664542,5735844.206681,619992.109609,-61.015793,30U
1417176474588488,8,51.760618,-1.261328,60.987970,2.972223,1.721957,4.663952,5735844.191011,619992.105982,-60.987970,30U
1417176474788488,8,51.760618,-1.261328,60.976034,2.972371,1.722050,4.664702,5735844.204746,619992.100286,-60.976034,30U
1417176474988489,8,51.760618,-1.261328,60.984359,2.972029,1.721736,4.663543,5735844.200873,619992.093751,-60.984359,30U
1417176475188490,8,51.760618,-1.261328,60.990770,2.972347,1.721995,4.664802,5735844.211905,619992.086424,-60.990770,30U
1417176475388490,8,51.760618,-1.261328,60.988451,2.972270,1.721967,4.664713,5735844.215203,619992.079888,-60.988451,30U
1417176475588491,8,51.760618,-1.261328,61.003439,2.971780,1.721829,4.663111,5735844.217599,619992.083952,-61.003439,30U
1417176475788492,8,51.760619,-1.261328,61.027692,2.971858,1.721848,4.663652,5735844.232529,619992.078919,-61.027692,30U
1417176475988492,8,51.760619,-1.261328,61.069260,2.971782,1.721811,4.663488,5735844.242078,619992.084221,-61.069260,30U
1417176476188493,8,51.760619,-1.261328,61.072366,2.971741,1.721596,4.663291,5735844.255011,619992.084437,-61.072366,30U
1417176476388494,8,51.760619,-1.261328,61.044871,2.971340,1.721549,4.662156,5735844.248583,619992.089743,-61.044871,30U
1417176476588494,8,51.760619,-1.261328,61.045833,2.971266,1.721511,4.661999,5735844.249929,619992.088642,-61.045833,30U
1417176476788495,8,51.760619,-1.261328,61.064788,2.972204,1.721669,4.664998,5735844.273280,619992.101414,-61.064788,30U
1417176476988496,8,51.760619,-1.261328,61.053537,2.972128,1.721633,4.664834,5735844.268598,619992.098225,-61.053537,30U
1417176477188496,8,51.760619,-1.261328,61.067135,2.971612,1.721614,4.663329,5735844.272515,619992.100147,-61.067135,30U
1417176477388497,8,51.760619,-1.261328,61.065347,2.971133,1.721406,4.662057,5735844.273280,619992.100542,-61.065347,30U
1417176477588498,8,51.760619,-1.261328,61.089358,2.971259,1.721560,4.662670,5735844.277758,619992.092221,-61.089358,30U
1417176477788498,8,51.760619,-1.261328,61.056889,2.971147,1.721443,4.662331,5735844.289980,619992.091632,-61.056889,30U
1417176477988499,8,51.760619,-1.261328,61.073659,2.973172,1.721906,4.668679,5735844.284614,619992.087044,-61.073659,30U
1417176478188500,8,51.760619,-1.261328,61.118899,2.972907,1.721781,4.667693,5735844.295789,619992.082415,-61.118899,30U
1417176478388500,8,51.760619,-1.261328,61.117932,2.973258,1.721940,4.669188,5735844.301826,619992.088296,-61.117932,30U
1417176478588501,8,51.760619,-1.261328,61.119278,2.972537,1.721771,4.667005,5735844.307340,619992.075408,-61.119278,30U
1417176478788502,8,51.760619,-1.261328,61.131887,2.972717,1.721724,4.667643,5735844.308501,619992.075708,-61.131887,30U
1417176478988502,8,51.760619,-1.261328,61.098189,2.972641,1.721687,4.667479,5735844.306794,619992.065621,-61.098189,30U
1417176479188503,8,51.760619,-1.261329,61.120217,2.972559,1.721642,4.667073,5735844.313065,619992.062829,-61.120217,30U
1417176479388504,8,51.760620,-1.261328,61.149410,2.971807,1.721453,4.665109,5735844.335327,619992.067378,-61.149410,30U
1417176479588504,8,51.760619,-1.261328,61.161446,2.971426,1.721154,4.663803,5735844.328355,619992.072513,-61.161446,30U
1417176479788505,8,51.760619,-1.261328,61.185283,2.971378,1.721142,4.663646,5735844.330258,619992.065657,-61.185283,30U
1417176479988506,8,51.760620,-1.261329,61.169660,2.971302,1.721105,4.663482,5735844.335760,619992.063388,-61.169660,30U
1417176480188506,8,51.760620,-1.261329,61.169500,2.970987,1.721112,4.662663,5735844.332815,619992.056422,-61.169500,30U
1417176480388507,8,51.760620,-1.261329,61.170454,2.970906,1.721065,4.662818,5735844.333630,619992.062392,-61.170454,30U
1417176480588508,8,51.760619,-1.261329,61.143048,2.970429,1.720889,4.661375,5735844.331237,619992.064101,-61.143048,30U
1417176480788508,8,51.760619,-1.261329,61.113369,2.970508,1.720868,4.661522,5735844.318438,619992.051954,-61.113369,30U
1417176480988509,8,51.760619,-1.261329,61.122815,2.970432,1.720831,4.661358,5735844.321468,619992.053435,-61.122815,30U
1417176481188510,8,51.760619,-1.261329,61.135315,2.973332,1.721457,4.670767,5735844.329966,619992.045305,-61.135315,30U
1417176481388510,8,51.760620,-1.261329,61.149494,2.973251,1.721428,4.670681,5735844.334274,619992.046840,-61.149494,30U
1417176481588511,8,51.760620,-1.261329,61.158434,2.973312,1.721502,4.670862,5735844.335209,619992.033421,-61.158434,30U
1417176481788512,8,51.760620,-1.261329,61.194456,2.972670,1.721304,4.668943,5735844.349887,619992.038175,-61.194456,30U
1417176481988512,8,51.760620,-1.261329,61.174971,2.972594,1.721267,4.668779,5735844.351348,619992.034497,-61.174971,30U
1417176482188513,8,51.760620,-1.261329,61.174818,2.971664,1.721028,4.665793,5735844.358740,619992.039379,-61.174818,30U
1417176482388514,8,51.760620,-1.261329,61.194578,2.972062,1.721111,4.667115,5735844.355707,619992.042496,-61.194578,30U
1417176482588514,8,51.760620,-1.261329,61.186908,2.971990,1.721073,4.666953,5735844.349915,619992.040168,-61.186908,30U
1417176482788515,8,51.760620,-1.261329,61.234518,2.971767,1.720945,4.666279,5735844.352990,619992.034871,-61.234518,30U
1417176482988516,8,51.760620,-1.261329,61.219179,2.971692,1.720909,4.666115,5735844.359668,619992.033331,-61.219179,30U
1417176483188516,8,51.760620,-1.261329,61.251340,2.971017,1.720822,4.664150,5735844.367116,619992.037103,-61.251340,30U
1417176483388517,7,51.760613,-1.261333,59.572496,3.540668,1.859211,6.350757,5735843.619117,619991.780149,-59.572496,30U
1417176483588518,8,51.760620,-1.261329,61.222225,2.984910,1.723841,4.708422,5735844.362356,619992.034100,-61.222225,30U
1417176483788518,8,51.760620,-1.261329,61.211948,2.984839,1.723807,4.708253,5735844.362927,619992.037863,-61.211948,30U
1417176483988519,8,51.760620,-1.261329,61.251319,2.984764,1.723771,4.708091,5735844.366869,619992.040837,-61.251319,30U
1417176484188520,8,51.760620,-1.261329,61.199046,2.994971,1.726096,4.740624,5735844.351547,619992.032451,-61.199046,30U
1417176484388520,8,51.760620,-1.261329,61.256673,2.968721,1.719992,4.657310,5735844.370358,619992.051989,-61.256673,30U
1417176484588521,8,51.760620,-1.261329,61.265931,2.968478,1.720070,4.656642,5735844.379981,619992.049766,-61.265931,30U
1417176484788522,8,51.760620,-1.261329,61.288709,2.968769,1.720054,4.657607,5735844.381025,619992.044185,-61.288709,30U
1417176484988522,8,51.760620,-1.261329,61.278625,2.968693,1.720017,4.657443,5735844.375636,619992.041010,-61.278625,30U
1417176485188523,8,51.760620,-1.261329,61.259939,2.968686,1.720014,4.657612,5735844.368026,619992.027200,-61.259939,30U
1417176485388524,8,51.760620,-1.261329,61.237707,2.970583,1.720538,4.663718,5735844.364284,619992.023381,-61.237707,30U
1417176485588524,8,51.760620,-1.261329,61.268943,2.970413,1.720377,4.663330,5735844.373237,619992.020331,-61.268943,30U
1417176485788525,8,51.760620,-1.261329,61.289945,2.969854,1.720068,4.661243,5735844.386057,619992.023688,-61.289945,30U
1417176485988526,8,51.760620,-1.261329,61.295205,2.969778,1.720032,4.661079,5735844.388796,619992.018047,-61.295205,30U
1417176486188526,8,51.760620,-1.261329,61.273360,2.969470,1.720072,4.660315,5735844.364774,619992.010755,-61.273360,30U
1417176486388527,8,51.760620,-1.261329,61.273532,2.969345,1.720016,4.660112,5735844.362882,619992.016638,-61.273532,30U
1417176486588528,8,51.760620,-1.261329,61.255635,2.968937,1.719938,4.658858,5735844.361133,619992.015827,-61.255635,30U
1417176486788528,8,51.760620,-1.261329,61.247732,2.968612,1.719914,4.658265,5735844.349803,619992.009558,-61.247732,30U
1417176486988529,8,51.760620,-1.261329,61.283108,2.968536,1.719877,4.658100,5735844.366514,619992.007488,-61.283108,30U
1417176487188530,8,51.760620,-1.261329,61.294952,2.968756,1.719792,4.658477,5735844.363252,619992.004791,-61.294952,30U
1417176487388531,8,51.760620,-1.261329,61.260180,2.968669,1.719793,4.658475,5735844.340327,619992.000680,-61.260180,30U
1417176487588531,8,51.760620,-1.261329,61.222341,2.968543,1.719744,4.658154,5735844.336779,619991.999934,-61.222341,30U
1417176487788532,8,51.760619,-1.261330,61.209573,2.967888,1.719580,4.656276,5735844.320395,619991.994793,-61.209573,30U
1417176487988533,8,51.760620,-1.261329,61.222978,2.967812,1.719543,4.656112,5735844.337774,619992.000146,-61.222978,30U
1417176488188533,8,51.760620,-1.261329,61.230902,2.967922,1.719641,4.656596,5735844.343347,619991.995747,-61.230902,30U
1417176488388534,8,51.760620,-1.261330,61.242938,2.968356,1.719686,4.658067,5735844.346251,619991.987473,-61.242938,30U
1417176488588535,8,51.760620,-1.261330,61.279197,2.968292,1.719658,4.657909,5735844.346990,619991.977536,-61.279197,30U
1417176488788535,8,51.760620,-1.261330,61.294663,2.968578,1.719795,4.658745,5735844.348855,619991.972390,-61.294663,30U
1417176488988536,8,51.760620,-1.261330,61.311172,2.968502,1.719758,4.658581,5735844.358431,619991.986358,-61.311172,30U
1417176489188537,8,51.760620,-1.261330,61.319273,2.970121,1.719955,4.663982,5735844.376362,619991.985645,-61.319273,30U
1417176489388537,8,51.760620,-1.261330,61.326925,2.976331,1.721412,4.683721,5735844.368112,619991.979401,-61.326925,30U
1417176489588538,8,51.760620,-1.261330,61.282455,2.985896,1.723655,4.714142,5735844.350387,619991.975088,-61.282455,30U
1417176489788539,8,51.760620,-1.261330,61.283292,2.985820,1.723617,4.713980,5735844.342600,619991.973818,-61.283292,30U
1417176489988539,8,51.760620,-1.261330,61.249932,2.985745,1.723581,4.713818,5735844.337394,619991.974566,-61.249932,30U
1417176490188540,8,51.760619,-1.261330,61.209993,2.985067,1.723336,4.711917,5735844.319689,619991.971697,-61.209993,30U
1417176490388541,8,51.760620,-1.261330,61.224239,2.984336,1.723125,4.709873,5735844.333086,619991.967209,-61.224239,30U
1417176490588541,8,51.760619,-1.261330,61.203389,2.983673,1.723043,4.707867,5735844.314293,619991.961451,-61.203389,30U
1417176490788542,8,51.760619,-1.261330,61.189278,2.994890,1.725498,4.743332,5735844.316915,619991.950343,-61.189278,30U
1417176490988543,8,51.760619,-1.261330,61.162319,2.994816,1.725462,4.743172,5735844.304975,619991.947239,-61.162319,30U
1417176491188543,8,51.760619,-1.261330,61.156799,2.994579,1.725473,4.742669,5735844.300989,619991.940405,-61.156799,30U
1417176491388544,8,51.760619,-1.261330,61.166169,2.993098,1.725111,4.737950,5735844.312149,619991.948397,-61.166169,30U
1417176491588545,8,51.760619,-1.261330,61.182516,2.967431,1.719133,4.656527,5735844.326064,619991.961625,-61.182516,30U
1417176491788545,8,51.760620,-1.261330,61.204710,2.968991,1.719432,4.661566,5735844.341121,619991.960990,-61.204710,30U
1417176491988546,8,51.760620,-1.261330,61.216654,2.968915,1.719396,4.661402,5735844.346864,619991.951781,-61.216654,30U
1417176492188547,8,51.760619,-1.261330,61.163598,2.983372,1.722733,4.707503,5735844.309630,619991.940022,-61.163598,30U
1417176492388547,8,51.760619,-1.261330,61.134708,2.982449,1.722579,4.705008,5735844.295839,619991.945667,-61.134708,30U
1417176492588548,8,51.760619,-1.261330,61.109662,2.974883,1.720744,4.680940,5735844.295813,619991.948576,-61.109662,30U
1417176492788549,8,51.760619,-1.261330,61.101933,2.973842,1.720474,4.677269,5735844.283765,619991.934949,-61.101933,30U
1417176492988549,8,51.760619,-1.261330,61.093141,2.973767,1.720438,4.677105,5735844.289168,619991.941192,-61.093141,30U
1417176493188550,8,51.760619,-1.261330,61.055669,2.994248,1.725134,4.742429,5735844.279847,619991.933233,-61.055669,30U
1417176493388551,8,51.760619,-1.261330,61.053200,2.994180,1.725118,4.742357,5735844.288575,619991.927897,-61.053200,30U
1417176493588551,8,51.760619,-1.261331,61.049471,2.994010,1.725117,4.742003,5735844.287950,619991.925335,-61.049471,30U
1417176493788552,8,51.760620,-1.261330,61.118863,2.967221,1.718908,4.656828,5735844.330049,619991.942890,-61.118863,30U
1417176493988553,8,51.760619,-1.261330,61.103450,2.967146,1.718872,4.656663,5735844.320797,619991.936446,-61.103450,30U
1417176494188553,8,51.760619,-1.261331,61.057167,2.983476,1.722636,4.708934,5735844.298626,619991.925109,-61.057167,30U
1417176494388554,8,51.760619,-1.261331,61.048636,2.994961,1.725252,4.745457,5735844.276986,619991.919826,-61.048636,30U
1417176494588555,8,51.760619,-1.261331,61.002390,2.994883,1.725212,4.745296,5735844.265541,619991.921762,-61.002390,30U
1417176494788555,8,51.760619,-1.261330,61.075750,2.968552,1.719215,4.661682,5735844.293831,619991.928176,-61.075750,30U
1417176494988556,8,51.760619,-1.261331,61.073211,2.968476,1.719179,4.661518,5735844.286265,619991.918433,-61.073211,30U
1417176495188557,8,51.760619,-1.261331,61.011911,2.993878,1.724969,4.742151,5735844.260011,619991.909043,-61.011911,30U
1417176495388557,8,51.760619,-1.261331,61.101233,2.968419,1.719074,4.661507,5735844.291578,619991.923922,-61.101233,30U
1417176495588558,8,51.760619,-1.261331,61.035359,2.973328,1.720123,4.677423,5735844.262664,619991.915375,-61.035359,30U
1417176495788523,8,51.760619,-1.261331,61.048494,2.973277,1.720112,4.677279,5735844.273751,619991.912072,-61.048494,30U
1417176495988524,8,51.760619,-1.261331,61.052091,2.973201,1.720076,4.677115,5735844.270001,619991.905290,-61.052091,30U
1417176496188524,8,51.760619,-1.261331,61.019223,2.993200,1.724673,4.740664,5735844.249103,619991.895859,-61.019223,30U
1417176496388525,8,51.760619,-1.261331,61.029983,2.992321,1.724513,4.738123,5735844.262907,619991.884218,-61.029983,30U
1417176496588526,8,51.760619,-1.261331,61.049505,2.991757,1.724319,4.736367,5735844.266112,619991.889237,-61.049505,30U
1417176496788526,8,51.760619,-1.261331,61.063732,2.990498,1.724138,4.732401,5735844.270287,619991.885917,-61.063732,30U
1417176496988527,8,51.760619,-1.261331,61.066893,2.990423,1.724102,4.732241,5735844.276353,619991.887461,-61.066893,30U
1417176497188528,8,51.760619,-1.261331,61.120322,2.966121,1.718333,4.654939,5735844.297926,619991.891960,-61.120322,30U
1417176497388528,8,51.760619,-1.261331,61.070335,2.973112,1.719937,4.677345,5735844.280070,619991.884734,-61.070335,30U
1417176497588529,8,51.760619,-1.261331,61.093253,2.972307,1.719835,4.675153,5735844.296005,619991.893776,-61.093253,30U
1417176497788530,8,51.760619,-1.261331,61.059640,2.971330,1.719503,4.672158,5735844.279711,619991.894070,-61.059640,30U
1417176497988530,8,51.760619,-1.261331,61.066848,2.971254,1.719467,4.671994,5735844.268435,619991.890033,-61.066848,30U
1417176498188531,8,51.760619,-1.261331,60.998495,2.991787,1.724318,4.736921,5735844.241990,619991.880989,-60.998495,30U
1417176498388531,8,51.760619,-1.261331,60.993604,2.992206,1.724381,4.738479,5735844.256568,619991.878903,-60.993604,30U
1417176498588532,8,51.760619,-1.261331,61.056295,2.967694,1.718596,4.660868,5735844.277533,619991.883770,-61.056295,30U
1417176498788533,8,51.760619,-1.261331,61.098870,2.966639,1.718422,4.657571,5735844.289458,619991.879018,-61.098870,30U
1417176498988533,8,51.760619,-1.261331,61.086874,2.966563,1.718386,4.657407,5735844.298282,619991.879884,-61.086874,30U
1417176499188534,8,51.760619,-1.261331,61.069989,2.980463,1.721600,4.701715,5735844.283302,619991.870462,-61.069989,30U
1417176499388535,8,51.760619,-1.261331,61.030100,2.980365,1.721549,4.701616,5735844.270842,619991.872277,-61.030100,30U
1417176499588535,8,51.760619,-1.261332,61.040933,2.979655,1.721287,4.699099,5735844.263130,619991.856210,-61.040933,30U
1417176499788536,8,51.760619,-1.261332,61.059453,2.978416,1.721100,4.695179,5735844.277385,619991.855948,-61.059453,30U
1417176499988537,8,51.760619,-1.261332,61.044441,2.978341,1.721064,4.695016,5735844.273082,619991.852518,-61.044441,30U
1417176500188537,8,51.760619,-1.261332,61.018536,2.966724,1.718335,4.658142,5735844.270698,619991.857201,-61.018536,30U
1417176500388538,8,51.760619,-1.261331,60.974975,2.980512,1.721684,4.702234,5735844.264171,619991.864281,-60.974975,30U
1417176500588539,7,51.760614,-1.261335,59.691194,3.540469,1.858633,6.355118,5735843.678490,619991.663271,-59.691194,30U
1417176500788539,8,51.760619,-1.261331,61.002413,2.966819,1.718408,4.659048,5735844.273669,619991.864903,-61.002413,30U
1417176500988540,8,51.760619,-1.261331,61.027007,2.966743,1.718372,4.658884,5735844.288197,619991.867098,-61.027007,30U
1417176501188541,8,51.760619,-1.261331,61.027692,2.965647,1.718101,4.655436,5735844.292397,619991.865400,-61.027692,30U
1417176501388541,8,51.760619,-1.261331,60.976140,2.970901,1.719165,4.672300,5735844.276226,619991.865193,-60.976140,30U
1417176501588542,8,51.760619,-1.261331,60.984694,2.978087,1.720786,4.695250,5735844.279444,619991.861932,-60.984694,30U
1417176501788543,8,51.760619,-1.261331,60.990945,2.977998,1.720739,4.695077,5735844.286834,619991.864394,-60.990945,30U
1417176501988543,8,51.760619,-1.261332,61.013650,2.977923,1.720703,4.694914,5735844.285198,619991.855472,-61.013650,30U
1417176502188544,8,51.760619,-1.261331,61.037086,2.977671,1.720738,4.693984,5735844.304718,619991.862537,-61.037086,30U
1417176502388545,8,51.760619,-1.261331,61.017360,2.977609,1.720695,4.694251,5735844.315474,619991.866702,-61.017360,30U
1417176502588545,8,51.760619,-1.261331,60.993360,2.976801,1.720561,4.691789,5735844.298460,619991.860812,-60.993360,30U
1417176502788546,8,51.760619,-1.261331,60.973174,2.964145,1.717596,4.651557,5735844.301231,619991.867189,-60.973174,30U
1417176502988547,8,51.760619,-1.261331,60.980719,2.964069,1.717560,4.651392,5735844.307523,619991.864297,-60.980719,30U
1417176503188547,8,51.760619,-1.261331,60.945154,2.962482,1.717170,4.646283,5735844.292349,619991.861501,-60.945154,30U
