timestamp,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1403772869274455,INS_SOLUTION_GOOD,51.765520,-1.258634,113.088203,5736393.717105,620164.978387,-113.088203,30U,0.025569,-0.017781,0.002326,-0.074921,-0.010719,1.088573
1403772869292313,INS_SOLUTION_GOOD,51.765520,-1.258634,113.088155,5736393.717541,620164.978031,-113.088155,30U,0.025800,-0.018001,0.002656,-0.074915,-0.010724,1.088572
1403772869312292,INS_SOLUTION_GOOD,51.765520,-1.258634,113.088098,5736393.718089,620164.977673,-113.088098,30U,0.025896,-0.018015,0.003031,-0.074909,-0.010727,1.088571
1403772869332186,INS_SOLUTION_GOOD,51.765520,-1.258634,113.088035,5736393.718635,620164.977245,-113.088035,30U,0.025826,-0.018006,0.003302,-0.074902,-0.010728,1.088572
1403772869352324,INS_SOLUTION_GOOD,51.765520,-1.258634,113.087966,5736393.719072,620164.976890,-113.087966,30U,0.025476,-0.018140,0.003490,-0.074894,-0.010729,1.088573
1403772869382288,INS_SOLUTION_GOOD,51.765520,-1.258634,113.087894,5736393.719620,620164.976532,-113.087894,30U,0.025384,-0.017996,0.003686,-0.074891,-0.010729,1.088571
1403772869394468,INS_SOLUTION_GOOD,51.765520,-1.258634,113.087824,5736393.720056,620164.976176,-113.087824,30U,0.025228,-0.018063,0.003399,-0.074893,-0.010732,1.088570
1403772869412333,INS_SOLUTION_GOOD,51.765520,-1.258634,113.087758,5736393.720604,620164.975818,-113.087758,30U,0.024945,-0.018103,0.003200,-0.074899,-0.010732,1.088564
1403772869432219,INS_SOLUTION_GOOD,51.765520,-1.258634,113.087696,5736393.721039,620164.975393,-113.087696,30U,0.024809,-0.018223,0.002988,-0.074907,-0.010739,1.088561
1403772869452202,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101481,5736393.695825,620164.953971,-113.101481,30U,0.024743,-0.018425,0.002822,-0.074916,-0.010744,1.088549
1403772869474967,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101423,5736393.696373,620164.953613,-113.101423,30U,0.024964,-0.018707,0.002920,-0.074919,-0.010747,1.088545
1403772869492333,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101367,5736393.696808,620164.953188,-113.101367,30U,0.024864,-0.018840,0.002797,-0.074916,-0.010755,1.088543
1403772869512160,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101309,5736393.697356,620164.952830,-113.101309,30U,0.025010,-0.018860,0.003058,-0.074910,-0.010757,1.088539
1403772869532333,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101245,5736393.697791,620164.952405,-113.101245,30U,0.025054,-0.019061,0.003311,-0.074904,-0.010758,1.088539
1403772869552448,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101174,5736393.698339,620164.952047,-113.101174,30U,0.024845,-0.018949,0.003703,-0.074897,-0.010756,1.088538
1403772869580202,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101097,5736393.698774,620164.951622,-113.101097,30U,0.024605,-0.019015,0.003869,-0.074895,-0.010752,1.088543
1403772869595078,INS_SOLUTION_GOOD,51.765520,-1.258635,113.101021,5736393.699321,620164.951264,-113.101021,30U,0.024448,-0.018882,0.003835,-0.074893,-0.010746,1.088544
1403772869612340,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100942,5736393.699756,620164.950840,-113.100942,30U,0.024213,-0.018840,0.004078,-0.074894,-0.010743,1.088546
1403772869632475,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100862,5736393.700193,620164.950484,-113.100862,30U,0.024021,-0.018969,0.003954,-0.074896,-0.010740,1.088548
1403772869652453,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100785,5736393.700739,620164.950057,-113.100785,30U,0.024127,-0.018871,0.003825,-0.074897,-0.010741,1.088549
1403772869675216,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100709,5736393.701176,620164.949701,-113.100709,30U,0.024260,-0.018758,0.003647,-0.074896,-0.010741,1.088552
1403772869692166,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100636,5736393.701722,620164.949274,-113.100636,30U,0.024137,-0.018479,0.003619,-0.074889,-0.010744,1.088555
1403772869712145,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100561,5736393.702158,620164.948918,-113.100561,30U,0.024194,-0.018549,0.003775,-0.074878,-0.010747,1.088554
1403772869732220,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100485,5736393.702595,620164.948562,-113.100485,30U,0.024147,-0.018554,0.003809,-0.074869,-0.010748,1.088549
1403772869752226,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100409,5736393.703141,620164.948135,-113.100409,30U,0.024283,-0.018512,0.003891,-0.074865,-0.010751,1.088547
1403772869779568,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100328,5736393.703578,620164.947780,-113.100328,30U,0.024150,-0.018713,0.004163,-0.074866,-0.010753,1.088544
1403772869793416,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100242,5736393.704014,620164.947424,-113.100242,30U,0.024333,-0.018673,0.004342,-0.074868,-0.010755,1.088540
1403772869812185,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100155,5736393.704560,620164.946997,-113.100155,30U,0.024361,-0.018858,0.004334,-0.074873,-0.010756,1.088536
1403772869832345,INS_SOLUTION_GOOD,51.765520,-1.258635,113.100067,5736393.704997,620164.946641,-113.100067,30U,0.024565,-0.019140,0.004472,-0.074877,-0.010758,1.088535
1403772869852218,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099977,5736393.705432,620164.946216,-113.099977,30U,0.024622,-0.019352,0.004596,-0.074879,-0.010759,1.088535
1403772869874971,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099884,5736393.705978,620164.945789,-113.099884,30U,0.024738,-0.019716,0.004724,-0.074880,-0.010761,1.088536
1403772869892447,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099787,5736393.706415,620164.945433,-113.099787,30U,0.024696,-0.019835,0.004876,-0.074881,-0.010764,1.088539
1403772869912476,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099688,5736393.706961,620164.945006,-113.099688,30U,0.024781,-0.020182,0.005055,-0.074878,-0.010763,1.088543
1403772869932354,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099587,5736393.707396,620164.944582,-113.099587,30U,0.024682,-0.020301,0.005020,-0.074881,-0.010764,1.088545
1403772869952359,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099486,5736393.707942,620164.944154,-113.099486,30U,0.024489,-0.020510,0.005007,-0.074883,-0.010763,1.088549
1403772869980367,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099384,5736393.708377,620164.943730,-113.099384,30U,0.024277,-0.020551,0.005058,-0.074891,-0.010761,1.088545
1403772869994349,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099284,5736393.708812,620164.943305,-113.099284,30U,0.024248,-0.020478,0.004889,-0.074898,-0.010759,1.088544
1403772870012685,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099185,5736393.709358,620164.942878,-113.099185,30U,0.024179,-0.020475,0.004932,-0.074902,-0.010754,1.088542
1403772870032136,INS_SOLUTION_GOOD,51.765520,-1.258635,113.099088,5736393.709793,620164.942453,-113.099088,30U,0.024247,-0.020520,0.004790,-0.074903,-0.010751,1.088541
1403772870052437,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098992,5736393.710228,620164.942028,-113.098992,30U,0.024263,-0.020401,0.004789,-0.074900,-0.010748,1.088537
1403772870075113,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098896,5736393.710776,620164.941670,-113.098896,30U,0.024479,-0.020401,0.004646,-0.074889,-0.010746,1.088535
1403772870092231,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098803,5736393.711211,620164.941246,-113.098803,30U,0.024529,-0.020431,0.004534,-0.074876,-0.010744,1.088539
1403772870112358,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098715,5736393.711757,620164.940818,-113.098715,30U,0.024625,-0.020454,0.004267,-0.074864,-0.010747,1.088539
1403772870132231,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098632,5736393.712192,620164.940394,-113.098632,30U,0.024483,-0.020385,0.004002,-0.074855,-0.010747,1.088539
1403772870151720,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098552,5736393.712627,620164.939969,-113.098552,30U,0.024780,-0.020429,0.003999,-0.074856,-0.010750,1.088541
1403772870180737,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098475,5736393.713173,620164.939542,-113.098475,30U,0.024665,-0.020250,0.003773,-0.074858,-0.010755,1.088540
1403772870194327,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098398,5736393.713608,620164.939117,-113.098398,30U,0.024656,-0.020430,0.003977,-0.074861,-0.010756,1.088540
1403772870213486,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098317,5736393.714154,620164.938690,-113.098317,30U,0.025021,-0.020633,0.004077,-0.074861,-0.010759,1.088542
1403772870232235,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098233,5736393.714589,620164.938265,-113.098233,30U,0.025083,-0.020774,0.004261,-0.074861,-0.010758,1.088540
1403772870252233,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098148,5736393.715135,620164.937838,-113.098148,30U,0.025404,-0.021049,0.004200,-0.074856,-0.010757,1.088542
1403772870274606,INS_SOLUTION_GOOD,51.765520,-1.258635,113.098060,5736393.715570,620164.937413,-113.098060,30U,0.025592,-0.021069,0.004525,-0.074853,-0.010755,1.088541
1403772870292372,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097969,5736393.716116,620164.936986,-113.097969,30U,0.025681,-0.021285,0.004671,-0.074851,-0.010754,1.088544
1403772870312362,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097871,5736393.716662,620164.936559,-113.097871,30U,0.025645,-0.021502,0.004961,-0.074848,-0.010753,1.088542
1403772870332345,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097771,5736393.717095,620164.936065,-113.097771,30U,0.025769,-0.021542,0.004963,-0.074847,-0.010752,1.088540
1403772870352373,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097671,5736393.717642,620164.935638,-113.097671,30U,0.025579,-0.021632,0.005154,-0.074851,-0.010750,1.088541
1403772870382640,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097567,5736393.718076,620164.935213,-113.097567,30U,0.025534,-0.021566,0.005173,-0.074859,-0.010748,1.088540
1403772870392124,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097465,5736393.718623,620164.934786,-113.097465,30U,0.025433,-0.021406,0.005059,-0.074869,-0.010748,1.088540
1403772870412665,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097365,5736393.719167,620164.934290,-113.097365,30U,0.025264,-0.021287,0.004877,-0.074878,-0.010747,1.088540
1403772870432362,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097265,5736393.719602,620164.933865,-113.097265,30U,0.025175,-0.021266,0.005066,-0.074882,-0.010747,1.088539
1403772870452684,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097162,5736393.720148,620164.933438,-113.097162,30U,0.025394,-0.021222,0.005281,-0.074877,-0.010746,1.088538
1403772870475247,INS_SOLUTION_GOOD,51.765520,-1.258635,113.097058,5736393.720583,620164.933013,-113.097058,30U,0.025363,-0.021221,0.005191,-0.074865,-0.010747,1.088539
1403772870492123,INS_SOLUTION_GOOD,51.765520,-1.258635,113.096952,5736393.721129,620164.932586,-113.096952,30U,0.025337,-0.021366,0.005347,-0.074851,-0.010749,1.088540
1403772870512474,INS_SOLUTION_GOOD,51.765520,-1.258634,113.104309,5736393.683171,620164.964560,-113.104309,30U,0.019905,-0.016412,0.004605,-0.074792,-0.010770,1.088706
1403772870532348,INS_SOLUTION_GOOD,51.765520,-1.258634,113.108155,5736393.690637,620164.965003,-113.108155,30U,0.020656,-0.016705,0.004834,-0.074804,-0.010762,1.088742
1403772870552329,INS_SOLUTION_GOOD,51.765520,-1.258634,113.108057,5736393.691073,620164.964648,-113.108057,30U,0.020830,-0.016643,0.004949,-0.074801,-0.010762,1.088742
1403772870580524,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107957,5736393.691399,620164.964295,-113.107957,30U,0.021036,-0.016739,0.005123,-0.074803,-0.010763,1.088744
1403772870595258,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107852,5736393.691837,620164.964008,-113.107852,30U,0.021431,-0.017183,0.005314,-0.074809,-0.010762,1.088744
1403772870612245,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107743,5736393.692273,620164.963653,-113.107743,30U,0.021722,-0.017419,0.005553,-0.074816,-0.010762,1.088744
1403772870632085,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107633,5736393.692708,620164.963228,-113.107633,30U,0.022124,-0.017615,0.005311,-0.074822,-0.010762,1.088749
1403772870652132,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107527,5736393.693145,620164.962872,-113.107527,30U,0.022275,-0.017881,0.005330,-0.074826,-0.010762,1.088750
1403772870674623,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107419,5736393.693581,620164.962517,-113.107419,30U,0.022612,-0.018053,0.005348,-0.074833,-0.010763,1.088755
1403772870692127,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107311,5736393.694018,620164.962161,-113.107311,30U,0.022690,-0.018139,0.005369,-0.074840,-0.010762,1.088756
1403772870712251,INS_SOLUTION_GOOD,51.765520,-1.258634,113.107205,5736393.694455,620164.961805,-113.107205,30U,0.022592,-0.017941,0.005216,-0.074852,-0.010761,1.088756
1403772870732380,INS_SOLUTION_GOOD,51.765520,-1.258635,113.107100,5736393.694890,620164.961381,-113.107100,30U,0.022575,-0.017845,0.005173,-0.074863,-0.010759,1.088757
1403772870752463,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106997,5736393.695326,620164.961025,-113.106997,30U,0.022374,-0.017743,0.005132,-0.074877,-0.010759,1.088753
1403772870780316,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106896,5736393.695763,620164.960670,-113.106896,30U,0.022181,-0.017808,0.004979,-0.074887,-0.010759,1.088749
1403772870794377,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106792,5736393.696199,620164.960314,-113.106792,30U,0.022085,-0.017635,0.005194,-0.074891,-0.010761,1.088746
1403772870812991,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106689,5736393.696636,620164.959958,-113.106689,30U,0.021940,-0.017339,0.005059,-0.074893,-0.010762,1.088745
1403772870832463,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106584,5736393.697073,620164.959603,-113.106584,30U,0.021788,-0.017078,0.005484,-0.074890,-0.010764,1.088744
1403772870852744,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106473,5736393.697509,620164.959247,-113.106473,30U,0.021378,-0.016886,0.005586,-0.074879,-0.010764,1.088746
1403772870874876,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106358,5736393.697946,620164.958891,-113.106358,30U,0.021160,-0.016918,0.005843,-0.074866,-0.010765,1.088748
1403772870892285,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106237,5736393.698382,620164.958536,-113.106237,30U,0.021020,-0.017220,0.006193,-0.074853,-0.010764,1.088748
1403772870912378,INS_SOLUTION_GOOD,51.765520,-1.258635,113.106109,5736393.698708,620164.958183,-113.106109,30U,0.020949,-0.017144,0.006503,-0.074843,-0.010764,1.088750
1403772870932107,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105976,5736393.699144,620164.957827,-113.105976,30U,0.021013,-0.017319,0.006640,-0.074832,-0.010764,1.088751
1403772870952265,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105842,5736393.699581,620164.957472,-113.105842,30U,0.020937,-0.017479,0.006583,-0.074823,-0.010761,1.088752
1403772870980311,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105712,5736393.700017,620164.957116,-113.105712,30U,0.020970,-0.017836,0.006255,-0.074814,-0.010757,1.088754
1403772870994933,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105589,5736393.700454,620164.956760,-113.105589,30U,0.021218,-0.017683,0.006018,-0.074808,-0.010753,1.088753
1403772871012255,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105471,5736393.700779,620164.956407,-113.105471,30U,0.021632,-0.017739,0.005769,-0.074801,-0.010753,1.088753
1403772871032310,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105358,5736393.701216,620164.956052,-113.105358,30U,0.021798,-0.017827,0.005544,-0.074796,-0.010751,1.088749
1403772871053026,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105246,5736393.701651,620164.955627,-113.105246,30U,0.021922,-0.017895,0.005568,-0.074793,-0.010748,1.088746
1403772871075255,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105137,5736393.702088,620164.955271,-113.105137,30U,0.022186,-0.018075,0.005319,-0.074793,-0.010746,1.088747
1403772871092517,INS_SOLUTION_GOOD,51.765520,-1.258635,113.105029,5736393.702524,620164.954916,-113.105029,30U,0.022456,-0.018169,0.005369,-0.074798,-0.010746,1.088746
1403772871112332,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104920,5736393.702961,620164.954560,-113.104920,30U,0.022745,-0.018317,0.005431,-0.074807,-0.010747,1.088746
1403772871132087,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104808,5736393.703396,620164.954136,-113.104808,30U,0.023035,-0.018580,0.005654,-0.074822,-0.010749,1.088745
1403772871152265,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104692,5736393.703943,620164.953777,-113.104692,30U,0.023201,-0.018680,0.005980,-0.074836,-0.010751,1.088743
1403772871181011,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104567,5736393.704380,620164.953422,-113.104567,30U,0.023204,-0.018516,0.006383,-0.074850,-0.010754,1.088743
1403772871192135,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104439,5736393.704815,620164.952997,-113.104439,30U,0.022903,-0.018509,0.006437,-0.074859,-0.010757,1.088744
1403772871212512,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104307,5736393.705252,620164.952641,-113.104307,30U,0.022488,-0.018469,0.006600,-0.074863,-0.010762,1.088744
1403772871232216,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104176,5736393.705686,620164.952217,-113.104176,30U,0.022357,-0.018309,0.006471,-0.074866,-0.010766,1.088745
1403772871252395,INS_SOLUTION_GOOD,51.765520,-1.258635,113.104048,5736393.706123,620164.951861,-113.104048,30U,0.022223,-0.017991,0.006336,-0.074870,-0.010767,1.088747
1403772871275139,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103922,5736393.706560,620164.951506,-113.103922,30U,0.022011,-0.017997,0.006184,-0.074872,-0.010767,1.088746
1403772871292514,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103800,5736393.706996,620164.951150,-113.103800,30U,0.021934,-0.017786,0.005960,-0.074871,-0.010768,1.088746
1403772871312311,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103682,5736393.707433,620164.950794,-113.103682,30U,0.021752,-0.017868,0.005836,-0.074869,-0.010769,1.088742
1403772871332143,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103566,5736393.707868,620164.950370,-113.103566,30U,0.021744,-0.018046,0.005728,-0.074865,-0.010767,1.088741
1403772871352370,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103452,5736393.708304,620164.950014,-113.103452,30U,0.021693,-0.018193,0.005689,-0.074860,-0.010764,1.088740
1403772871382885,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103337,5736393.708741,620164.949658,-113.103337,30U,0.021776,-0.018339,0.005738,-0.074849,-0.010762,1.088741
1403772871392303,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103223,5736393.709066,620164.949305,-113.103223,30U,0.021734,-0.018482,0.005571,-0.074839,-0.010762,1.088742
1403772871412649,INS_SOLUTION_GOOD,51.765520,-1.258635,113.103111,5736393.709501,620164.948881,-113.103111,30U,0.021939,-0.018543,0.005606,-0.074831,-0.010758,1.088743
1403772871432348,INS_SOLUTION_GOOD,51.765520,-1.258635,113.102993,5736393.709938,620164.948525,-113.102993,30U,0.022184,-0.018801,0.006078,-0.074826,-0.010756,1.088747
1403772871452745,INS_SOLUTION_GOOD,51.765520,-1.258635,113.102869,5736393.710373,620164.948101,-113.102869,30U,0.022375,-0.018975,0.006239,-0.074821,-0.010756,1.088750
1403772871474369,INS_SOLUTION_GOOD,51.765520,-1.258635,113.102742,5736393.710809,620164.947745,-113.102742,30U,0.022342,-0.019132,0.006505,-0.074815,-0.010752,1.088752
1403772871492184,INS_SOLUTION_GOOD,51.765520,-1.258635,113.102610,5736393.711244,620164.947320,-113.102610,30U,0.022431,-0.019421,0.006570,-0.074813,-0.010753,1.088753
1403772871512424,INS_SOLUTION_GOOD,51.765519,-1.258634,113.106188,5736393.673422,620164.971007,-113.106188,30U,0.017550,-0.016021,0.005420,-0.074754,-0.010772,1.088854
1403772871532445,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104812,5736393.671376,620164.969192,-113.104812,30U,0.017670,-0.016035,0.005357,-0.074746,-0.010772,1.088860
1403772871552388,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104705,5736393.671701,620164.968839,-113.104705,30U,0.017912,-0.015987,0.005433,-0.074746,-0.010774,1.088857
1403772871580145,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104594,5736393.672028,620164.968555,-113.104594,30U,0.017987,-0.016037,0.005451,-0.074751,-0.010776,1.088855
1403772871594395,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104485,5736393.672353,620164.968202,-113.104485,30U,0.018106,-0.016316,0.005451,-0.074756,-0.010777,1.088852
1403772871612575,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104375,5736393.672679,620164.967849,-113.104375,30U,0.018115,-0.016613,0.005523,-0.074764,-0.010779,1.088850
1403772871632261,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104266,5736393.673115,620164.967493,-113.104266,30U,0.018311,-0.016814,0.005351,-0.074773,-0.010780,1.088850
1403772871652397,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104160,5736393.673441,620164.967140,-113.104160,30U,0.018480,-0.017033,0.005225,-0.074780,-0.010782,1.088850
1403772871675021,INS_SOLUTION_GOOD,51.765519,-1.258634,113.104054,5736393.673768,620164.966856,-113.104054,30U,0.018431,-0.016978,0.005172,-0.074786,-0.010781,1.088851
1403772871692911,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103950,5736393.674204,620164.966501,-113.103950,30U,0.018333,-0.016999,0.005157,-0.074795,-0.010779,1.088853
1403772871712203,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103844,5736393.674530,620164.966148,-113.103844,30U,0.018473,-0.016955,0.005444,-0.074800,-0.010777,1.088855
1403772871732204,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103734,5736393.674855,620164.965795,-113.103734,30U,0.018245,-0.017013,0.005575,-0.074804,-0.010774,1.088857
1403772871752391,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103622,5736393.675181,620164.965442,-113.103622,30U,0.017986,-0.017064,0.005663,-0.074807,-0.010771,1.088858
1403772871779986,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103507,5736393.675617,620164.965086,-113.103507,30U,0.017849,-0.016938,0.005761,-0.074806,-0.010769,1.088859
1403772871793028,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103389,5736393.675943,620164.964733,-113.103389,30U,0.017702,-0.016916,0.006015,-0.074804,-0.010767,1.088862
1403772871812276,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103268,5736393.676268,620164.964380,-113.103268,30U,0.017566,-0.016774,0.006170,-0.074795,-0.010768,1.088857
1403772871832158,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103144,5736393.676593,620164.964027,-113.103144,30U,0.017756,-0.016824,0.006130,-0.074785,-0.010766,1.088855
1403772871852530,INS_SOLUTION_GOOD,51.765519,-1.258634,113.103020,5736393.676919,620164.963674,-113.103020,30U,0.017708,-0.016850,0.006240,-0.074776,-0.010766,1.088856
1403772871875439,INS_SOLUTION_GOOD,51.765519,-1.258634,113.102897,5736393.677357,620164.963387,-113.102897,30U,0.017672,-0.016807,0.006059,-0.074766,-0.010763,1.088854
1403772871892409,INS_SOLUTION_GOOD,51.765519,-1.258634,113.102777,5736393.677682,620164.963034,-113.102777,30U,0.017996,-0.016960,0.005828,-0.074761,-0.010762,1.088857
1403772871912243,INS_SOLUTION_GOOD,51.765519,-1.258634,113.102661,5736393.678008,620164.962682,-113.102661,30U,0.018294,-0.017097,0.005732,-0.074755,-0.010764,1.088856
1403772871932387,INS_SOLUTION_GOOD,51.765519,-1.258634,113.102548,5736393.678333,620164.962329,-113.102548,30U,0.018521,-0.017427,0.005535,-0.074748,-0.010764,1.088858
