timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1418132423789485,8,51.760840,-1.261844,59.529690,2.439522,1.679121,4.573604,5735868.054073,619955.929091,-59.529690,30U
1418132423989517,8,51.760841,-1.261843,59.447552,2.439688,1.679231,4.574075,5735868.081722,619955.953519,-59.447552,30U
1418132424189549,8,51.760841,-1.261843,59.382278,2.439371,1.679015,4.572894,5735868.105390,619955.971904,-59.382278,30U
1418132424389581,8,51.760841,-1.261843,59.390142,2.439247,1.678877,4.572105,5735868.111032,619955.956210,-59.390142,30U
1418132424589613,8,51.760841,-1.261843,59.384263,2.439285,1.678885,4.571965,5735868.114082,619955.955341,-59.384263,30U
1418132424789645,8,51.760841,-1.261843,59.387436,2.439522,1.679041,4.572497,5735868.117625,619955.968860,-59.387436,30U
1418132424989677,8,51.760841,-1.261843,59.335596,2.439402,1.678923,4.571778,5735868.128434,619955.966155,-59.335596,30U
1418132425189709,8,51.760841,-1.261843,59.343901,2.439402,1.678899,4.571543,5735868.105279,619955.964124,-59.343901,30U
1418132425389741,8,51.760841,-1.261843,59.345991,2.439456,1.678936,4.571694,5735868.106827,619955.961468,-59.345991,30U
1418132425589773,8,51.760841,-1.261843,59.317337,2.439495,1.678944,4.571555,5735868.148027,619955.968533,-59.317337,30U
1418132425789747,8,51.760841,-1.261843,59.273626,2.439380,1.678843,4.570819,5735868.163046,619955.982295,-59.273626,30U
1418132425989771,8,51.760842,-1.261843,59.242283,2.439411,1.678847,4.570674,5735868.176818,619955.997497,-59.242283,30U
1418132426189789,8,51.760842,-1.261843,59.236776,2.439168,1.678720,4.570036,5735868.197600,619955.994010,-59.236776,30U
1418132426389738,8,51.760842,-1.261842,59.167467,2.439186,1.678688,4.569789,5735868.190773,619956.014657,-59.167467,30U
1418132426589751,8,51.760842,-1.261842,59.166777,2.439224,1.678696,4.569650,5735868.176809,619956.021261,-59.166777,30U
1418132426789730,8,51.760842,-1.261842,59.132649,2.439369,1.678749,4.569774,5735868.200854,619956.025459,-59.132649,30U
1418132426989716,8,51.760842,-1.261842,59.148343,2.439213,1.678599,4.568852,5735868.211828,619956.031733,-59.148343,30U
1418132427189734,8,51.760842,-1.261842,59.160467,2.439180,1.678598,4.568700,5735868.213302,619956.021245,-59.160467,30U
1418132427389719,8,51.760842,-1.261842,59.134728,2.439479,1.678795,4.569344,5735868.239697,619956.024339,-59.134728,30U
1418132427589751,8,51.760842,-1.261842,59.163286,2.439517,1.678803,4.569204,5735868.250380,619956.027639,-59.163286,30U
1418132427789715,8,51.760842,-1.261842,59.157569,2.439390,1.678739,4.568774,5735868.235281,619956.033348,-59.157569,30U
1418132427989696,8,51.760842,-1.261842,59.111144,2.439306,1.678617,4.568096,5735868.234922,619956.036966,-59.111144,30U
1418132428189727,8,51.760842,-1.261842,59.121729,2.439353,1.678638,4.567892,5735868.224241,619956.031078,-59.121729,30U
1418132428389676,8,51.760842,-1.261842,59.124064,2.439440,1.678653,4.567785,5735868.222542,619956.028879,-59.124064,30U
1418132428589707,8,51.760842,-1.261842,59.154159,2.439478,1.678661,4.567645,5735868.198211,619956.018007,-59.154159,30U
1418132428789739,8,51.760841,-1.261842,59.203487,2.439296,1.678553,4.567115,5735868.173193,619956.022659,-59.203487,30U
1418132428989620,8,51.760842,-1.261842,59.164695,2.439405,1.678592,4.567098,5735868.175181,619956.026098,-59.164695,30U
1418132429189651,8,51.760841,-1.261842,59.144921,2.439372,1.678567,4.566937,5735868.156851,619956.034560,-59.144921,30U
1418132429389683,8,51.760841,-1.261842,59.158404,2.439340,1.678512,4.566557,5735868.157351,619956.037872,-59.158404,30U
1418132429589686,8,51.760841,-1.261842,59.189619,2.439378,1.678520,4.566418,5735868.140298,619956.023019,-59.189619,30U
1418132429789717,8,51.760841,-1.261842,59.246762,2.439354,1.678484,4.565908,5735868.155938,619956.011499,-59.246762,30U
1418132429989749,8,51.760841,-1.261842,59.243067,2.439338,1.678464,4.565638,5735868.156640,619956.014104,-59.243067,30U
1418132430189645,8,51.760841,-1.261842,59.252530,2.439363,1.678491,4.565677,5735868.169179,619956.022707,-59.252530,30U
1418132430389671,8,51.760841,-1.261842,59.256400,2.439283,1.678343,4.564861,5735868.162514,619956.020798,-59.256400,30U
1418132430589632,8,51.760842,-1.261842,59.209405,2.439322,1.678351,4.564722,5735868.187774,619956.022577,-59.209405,30U
1418132430789622,8,51.760842,-1.261842,59.257555,2.439381,1.678416,4.564871,5735868.179006,619956.021632,-59.257555,30U
1418132430989609,8,51.760842,-1.261842,59.247496,2.439419,1.678409,4.564572,5735868.208700,619956.021792,-59.247496,30U
1418132431189601,8,51.760842,-1.261842,59.272618,2.439429,1.678422,4.564544,5735868.192972,619956.011150,-59.272618,30U
1418132431389512,8,51.760842,-1.261842,59.320994,2.439351,1.678368,4.564134,5735868.193722,619956.008813,-59.320994,30U
1418132431589543,8,51.760842,-1.261842,59.286317,2.439389,1.678376,4.563994,5735868.195821,619956.013008,-59.286317,30U
1418132431789563,8,51.760842,-1.261842,59.265880,2.439414,1.678351,4.563597,5735868.194274,619956.011860,-59.265880,30U
1418132431989271,8,51.760841,-1.261842,59.272063,2.439422,1.678352,4.563446,5735868.167750,619956.012105,-59.272063,30U
1418132432189302,8,51.760841,-1.261842,59.268054,2.439476,1.678346,4.563178,5735868.173315,619956.018213,-59.268054,30U
1418132432389333,8,51.760842,-1.261842,59.250591,2.439516,1.678399,4.563203,5735868.180080,619956.020686,-59.250591,30U
1418132432589364,8,51.760841,-1.261842,59.259378,2.439555,1.678407,4.563064,5735868.169863,619956.017550,-59.259378,30U
1418132432789314,8,51.760842,-1.261842,59.250098,2.439570,1.678381,4.562860,5735868.180232,619956.017782,-59.250098,30U
1418132432989346,8,51.760842,-1.261842,59.259837,2.439496,1.678294,4.562366,5735868.179132,619956.019761,-59.259837,30U
1418132433189377,8,51.760841,-1.261842,59.257154,2.439580,1.678316,4.562260,5735868.160151,619956.015453,-59.257154,30U
1418132433389408,8,51.760841,-1.261842,59.242690,2.439549,1.678280,4.561922,5735868.164868,619956.021635,-59.242690,30U
1418132433589439,8,51.760841,-1.261842,59.264813,2.439588,1.678288,4.561782,5735868.152381,619956.017909,-59.264813,30U
1418132433789095,8,51.760841,-1.261842,59.311780,2.439566,1.678315,4.561574,5735868.140635,619956.013794,-59.311780,30U
1418132433989126,8,51.760841,-1.261842,59.285263,2.439580,1.678304,4.561463,5735868.150349,619956.020360,-59.285263,30U
1418132434189157,8,51.760841,-1.261842,59.307508,2.439563,1.678258,4.561275,5735868.140201,619956.008571,-59.307508,30U
1418132434389188,8,51.760841,-1.261842,59.257547,2.439593,1.678264,4.561145,5735868.172872,619956.021815,-59.257547,30U
1418132434589219,8,51.760841,-1.261842,59.274157,2.439631,1.678272,4.561006,5735868.171748,619956.031228,-59.274157,30U
1418132434789250,8,51.760842,-1.261842,59.307980,2.439592,1.678221,4.560448,5735868.183525,619956.026838,-59.307980,30U
1418132434989281,8,51.760842,-1.261842,59.319928,2.439627,1.678230,4.560363,5735868.196093,619956.025166,-59.319928,30U
1418132435189312,8,51.760842,-1.261842,59.299553,2.439652,1.678222,4.560090,5735868.197426,619956.025068,-59.299553,30U
1418132435389343,8,51.760842,-1.261842,59.308529,2.439590,1.678176,4.559685,5735868.214050,619956.027469,-59.308529,30U
1418132435589374,8,51.760842,-1.261842,59.318264,2.439628,1.678184,4.559546,5735868.215305,619956.023311,-59.318264,30U
1418132435789343,8,51.760845,-1.261844,59.712721,2.364849,1.659731,4.505186,5735868.513173,619955.884826,-59.712721,30U
1418132435989349,8,51.760845,-1.261844,59.732448,2.365000,1.659780,4.505173,5735868.507899,619955.875755,-59.732448,30U
1418132436189379,8,51.760845,-1.261844,59.730065,2.364892,1.659724,4.504916,5735868.527131,619955.876181,-59.730065,30U
1418132436389365,8,51.760845,-1.261844,59.714656,2.364675,1.659622,4.504341,5735868.530118,619955.885259,-59.714656,30U
1418132436589396,8,51.760845,-1.261844,59.742647,2.364795,1.659694,4.504418,5735868.538289,619955.883644,-59.742647,30U
1418132436789297,8,51.760845,-1.261844,59.758419,2.365033,1.659750,4.504387,5735868.526926,619955.880661,-59.758419,30U
1418132436989307,8,51.760845,-1.261844,59.744712,2.365155,1.659805,4.504414,5735868.558623,619955.883746,-59.744712,30U
1418132437189305,8,51.760845,-1.261844,59.753432,2.365047,1.659739,4.504010,5735868.537152,619955.882752,-59.753432,30U
1418132437389278,8,51.760845,-1.261844,59.779328,2.365105,1.659778,4.503925,5735868.526593,619955.872599,-59.779328,30U
1418132437589309,8,51.760845,-1.261844,59.793630,2.365058,1.659776,4.503822,5735868.536470,619955.878085,-59.793630,30U
1418132437789269,8,51.760845,-1.261844,59.796228,2.365079,1.659769,4.503732,5735868.544987,619955.877578,-59.796228,30U
1418132437989300,8,51.760845,-1.261844,59.781999,2.365132,1.659782,4.503599,5735868.545030,619955.883243,-59.781999,30U
1418132438189331,8,51.760845,-1.261844,59.774043,2.365138,1.659774,4.503293,5735868.531737,619955.883888,-59.774043,30U
1418132438389231,8,51.760845,-1.261844,59.766022,2.364967,1.659719,4.502851,5735868.537152,619955.891654,-59.766022,30U
1418132438589262,8,51.760845,-1.261844,59.763046,2.365003,1.659728,4.502717,5735868.536351,619955.884950,-59.763046,30U
1418132438789293,8,51.760845,-1.261844,59.783195,2.365277,1.659833,4.502980,5735868.543820,619955.885524,-59.783195,30U
1418132438989308,8,51.760845,-1.261844,59.797450,2.365119,1.659741,4.502405,5735868.549045,619955.882053,-59.797450,30U
1418132439189338,8,51.760845,-1.261844,59.816840,2.365145,1.659743,4.502237,5735868.557338,619955.877357,-59.816840,30U
1418132439389369,8,51.760845,-1.261844,59.815508,2.365195,1.659771,4.502265,5735868.548823,619955.882046,-59.815508,30U
1418132439589400,8,51.760845,-1.261844,59.841253,2.365231,1.659780,4.502132,5735868.541909,619955.888201,-59.841253,30U
1418132439789431,8,51.760845,-1.261844,59.822298,2.365233,1.659809,4.502171,5735868.531840,619955.902114,-59.822298,30U
1418132439989393,8,51.760844,-1.261843,59.824200,2.365885,1.660096,4.503613,5735868.461104,619955.934390,-59.824200,30U
1418132440189424,8,51.760843,-1.261843,59.801396,2.367242,1.660774,4.506731,5735868.348756,619955.971625,-59.801396,30U
1418132440389303,8,51.760842,-1.261842,59.763436,2.367114,1.660733,4.506436,5735868.229563,619956.030052,-59.763436,30U
1418132440589333,8,51.760841,-1.261841,59.768408,2.367151,1.660741,4.506303,5735868.107592,619956.093653,-59.768408,30U
1418132440789364,8,51.760840,-1.261840,59.776705,2.365901,1.660119,4.503315,5735867.975971,619956.164301,-59.776705,30U
1418132440989395,8,51.760838,-1.261839,59.802938,2.365780,1.660014,4.502889,5735867.778373,619956.229551,-59.802938,30U
1418132441189320,7,51.760836,-1.261839,59.829840,2.364589,1.659437,4.499737,5735867.594809,619956.291979,-59.829840,30U
1418132441389350,8,51.760834,-1.261837,59.848765,2.365623,1.659941,4.501848,5735867.375618,619956.370246,-59.848765,30U
1418132441589381,8,51.760832,-1.261837,59.907188,2.365659,1.659950,4.501716,5735867.115199,619956.431836,-59.907188,30U
1418132441789412,7,51.760830,-1.261836,59.870579,2.365658,1.659822,4.501088,5735866.861892,619956.520069,-59.870579,30U
1418132441989442,8,51.760829,-1.261829,61.201284,2.360450,1.638274,4.416130,5735866.819616,619956.999005,-61.201284,30U
1418132442189473,7,51.760826,-1.261828,61.229886,2.360552,1.638256,4.416004,5735866.489153,619957.065565,-61.229886,30U
1418132442389503,8,51.760823,-1.261827,61.252146,2.360945,1.638445,4.416879,5735866.162946,619957.128651,-61.252146,30U
1418132442589534,7,51.760820,-1.261827,61.315077,2.360982,1.638452,4.416759,5735865.817415,619957.147092,-61.315077,30U
1418132442789565,7,51.760817,-1.261826,61.342284,2.361339,1.638536,4.416737,5735865.500362,619957.178867,-61.342284,30U
1418132442989595,7,51.760814,-1.261825,61.362400,2.361620,1.638497,4.416103,5735865.153922,619957.274339,-61.362400,30U
1418132443189601,7,51.760811,-1.261825,61.370574,2.362165,1.638845,4.417549,5735864.807065,619957.311802,-61.370574,30U
1418132443389631,7,51.760808,-1.261825,61.411229,2.361443,1.638640,4.416246,5735864.450974,619957.271127,-61.411229,30U
1418132443589662,7,51.760805,-1.261825,61.401455,2.361480,1.638648,4.416126,5735864.091785,619957.332678,-61.401455,30U
1418132443789671,7,51.760801,-1.261824,61.385363,2.361001,1.638392,4.413739,5735863.727245,619957.381013,-61.385363,30U
1418132443989653,7,51.760798,-1.261824,61.404050,2.360589,1.638284,4.413251,5735863.335146,619957.393649,-61.404050,30U
1418132444189683,7,51.760794,-1.261824,61.417889,2.359908,1.638049,4.412402,5735862.922007,619957.427173,-61.417889,30U
1418132444389714,7,51.760790,-1.261823,61.396323,2.360843,1.638471,4.414373,5735862.479556,619957.497756,-61.396323,30U
1418132444589744,7,51.760785,-1.261823,61.450901,2.360881,1.638479,4.414253,5735861.973766,619957.519535,-61.450901,30U
1418132444789728,8,51.760781,-1.261822,61.512637,2.362488,1.639147,4.418389,5735861.452142,619957.561067,-61.512637,30U
1418132444989758,8,51.760776,-1.261821,61.531825,2.365247,1.640556,4.425631,5735860.910338,619957.664176,-61.531825,30U
1418132445189743,8,51.760771,-1.261820,61.560602,2.365634,1.640640,4.425727,5735860.321442,619957.760427,-61.560602,30U
1418132445389725,7,51.760742,-1.261840,67.270455,3.099871,2.020141,6.328598,5735857.138017,619956.460119,-67.270455,30U
1418132445589601,7,51.760736,-1.261837,67.247478,3.099964,2.020103,6.328504,5735856.474713,619956.638111,-67.247478,30U
1418132445789631,7,51.760730,-1.261835,67.248790,3.099938,2.020927,6.331962,5735855.767430,619956.812757,-67.248790,30U
1418132445989662,7,51.760723,-1.261832,67.247090,3.100044,2.020366,6.330130,5735855.021524,619957.012617,-67.247090,30U
1418132446189692,7,51.760716,-1.261829,67.275100,3.100218,2.020426,6.330076,5735854.244201,619957.253900,-67.275100,30U
1418132446389723,7,51.760709,-1.261826,67.292212,3.100395,2.019961,6.327833,5735853.434980,619957.515181,-67.292212,30U
1418132446589753,7,51.760701,-1.261822,67.290116,3.100488,2.019923,6.327739,5735852.580452,619957.814511,-67.290116,30U
1418132446789744,7,51.760693,-1.261817,67.277081,3.100526,2.020559,6.330405,5735851.715616,619958.134089,-67.277081,30U
1418132446989774,6,51.760685,-1.261813,67.336396,3.100564,2.019957,6.328435,5735850.782765,619958.452086,-67.336396,30U
1418132447189748,6,51.760676,-1.261808,67.387691,3.100824,2.019724,6.327633,5735849.839527,619958.803375,-67.387691,30U
1418132447389612,7,51.760667,-1.261803,67.377913,3.100898,2.019686,6.327509,5735848.880999,619959.196347,-67.377913,30U
1418132447589469,6,51.760658,-1.261797,67.350854,3.100996,2.019778,6.327910,5735847.886776,619959.604541,-67.350854,30U
1418132447789499,6,51.760649,-1.261792,67.371581,3.101109,2.020325,6.330376,5735846.864372,619960.015851,-67.371581,30U
1418132447989529,6,51.760640,-1.261786,67.358854,3.101284,2.020056,6.329028,5735845.835478,619960.448061,-67.358854,30U
1418132448189560,6,51.760630,-1.261779,67.335572,3.101271,2.019582,6.327584,5735844.782356,619960.918300,-67.335572,30U
1418132448389559,6,51.760620,-1.261773,67.365282,3.101193,2.019510,6.327326,5735843.701052,619961.398301,-67.365282,30U
1418132448589589,6,51.760610,-1.261767,67.425877,3.101481,2.019551,6.327323,5735842.593511,619961.861593,-67.425877,30U
1418132448789515,6,51.760600,-1.261760,67.375870,3.101571,2.019994,6.329099,5735841.492315,619962.358397,-67.375870,30U
1418132448989545,6,51.760590,-1.261753,67.348894,3.101684,2.019408,6.327133,5735840.359964,619962.869291,-67.348894,30U
1418132449189575,6,51.760580,-1.261745,67.396741,3.101664,2.019147,6.325938,5735839.205631,619963.395358,-67.396741,30U
1418132449389598,6,51.760569,-1.261738,67.394896,3.101981,2.019768,6.328196,5735838.056018,619963.912860,-67.394896,30U
1418132449589628,6,51.760558,-1.261731,67.379065,3.102074,2.019730,6.328102,5735836.869619,619964.461885,-67.379065,30U
1418132449789658,6,51.760547,-1.261723,67.363557,3.102045,2.019626,6.327991,5735835.665338,619965.017688,-67.363557,30U
1418132449989605,7,51.760536,-1.261716,67.366314,3.102110,2.019862,6.328952,5735834.450630,619965.556597,-67.366314,30U
1418132450189565,7,51.760525,-1.261708,67.329312,3.102191,2.019757,6.328435,5735833.221724,619966.144109,-67.329312,30U
1418132450389542,8,51.760514,-1.261700,67.324461,3.102324,2.018847,6.325296,5735831.957126,619966.707603,-67.324461,30U
1418132450589572,8,51.760502,-1.261692,67.279165,3.102417,2.018810,6.325202,5735830.683215,619967.300088,-67.279165,30U
1418132450789602,8,51.760521,-1.261668,61.247424,2.989487,2.023458,6.037851,5735832.822699,619968.874895,-61.247424,30U
1418132450989277,8,51.760517,-1.261655,59.599853,2.815113,1.980006,5.735747,5735832.402639,619969.819163,-59.599853,30U
1418132451189307,8,51.760505,-1.261646,59.590675,2.662161,1.870526,5.257150,5735831.088185,619970.434411,-59.590675,30U
1418132451389337,8,51.760496,-1.261635,58.836248,2.410282,1.689169,4.425052,5735830.040635,619971.260849,-58.836248,30U
1418132451589367,8,51.760483,-1.261627,58.967129,2.410320,1.689173,4.424928,5735828.623023,619971.850405,-58.967129,30U
1418132451789397,8,51.760468,-1.261622,59.785621,2.330323,1.686913,4.351822,5735827.033356,619972.181081,-59.785621,30U
1418132451989427,8,51.760464,-1.261614,58.963920,1.968740,1.673527,4.025074,5735826.560294,619972.749656,-58.963920,30U
1418132452189457,8,51.760450,-1.261603,58.739722,1.966107,1.678705,4.035838,5735824.978744,619973.572159,-58.739722,30U
1418132452389456,7,51.760440,-1.261591,57.775666,1.980405,1.809820,4.367363,5735823.934738,619974.457988,-57.775666,30U
1418132452589486,8,51.760427,-1.261583,57.916417,1.980399,1.809825,4.367221,5735822.455594,619975.026864,-57.916417,30U
1418132452789512,8,51.760367,-1.261601,67.365296,3.103328,2.018363,6.324372,5735815.812263,619973.901360,-67.365296,30U
1418132452989486,8,51.760400,-1.261566,58.367894,1.981117,1.790352,4.332523,5735819.510876,619976.258365,-58.367894,30U
1418132453189417,8,51.760384,-1.261560,58.983467,1.971749,1.788156,4.316824,5735817.760240,619976.711835,-58.983467,30U
1418132453389447,8,51.760370,-1.261551,59.518783,1.977708,1.757713,4.269756,5735816.186665,619977.406597,-59.518783,30U
1418132453589427,7,51.760344,-1.261552,62.148827,3.056907,2.074252,6.096275,5735813.300049,619977.366503,-62.148827,30U
1418132453789385,7,51.760331,-1.261544,62.077526,2.954588,2.036665,5.412499,5735811.895287,619977.926061,-62.077526,30U
1418132453989276,7,51.760289,-1.261552,67.549888,3.104756,2.024036,6.344765,5735807.181408,619977.521880,-67.549888,30U
1418132454189306,7,51.760276,-1.261543,67.468622,3.106065,2.096173,6.619844,5735805.735732,619978.180140,-67.468622,30U
1418132454389336,7,51.760262,-1.261534,67.560849,3.107760,2.088700,6.581285,5735804.283840,619978.803335,-67.560849,30U
1418132454589366,5,51.760254,-1.261523,69.268586,3.493651,5.461988,21.726995,5735803.313174,619979.580745,-69.268586,30U
1418132454789396,6,51.760260,-1.261500,64.374904,3.446055,2.529291,5.723583,5735804.125558,619981.194853,-64.374904,30U
1418132454989412,6,51.760247,-1.261494,63.755468,3.446033,2.519929,5.694800,5735802.648931,619981.598284,-63.755468,30U
1418132455189292,5,51.760235,-1.261497,62.052490,3.448647,2.820150,6.896013,5735801.259677,619981.430988,-62.052490,30U
1418132455389320,5,51.760221,-1.261489,61.804946,3.448573,2.768012,6.486526,5735799.783894,619982.071689,-61.804946,30U
1418132455589339,5,51.760208,-1.261481,61.862567,3.447571,2.772616,6.529226,5735798.300535,619982.631187,-61.862567,30U
1418132455789369,4,51.760195,-1.261511,73.238033,3.454013,5.273243,20.535749,5735796.875472,619980.584192,-73.238033,30U
1418132455989359,5,51.760181,-1.261465,61.851003,3.449059,2.798204,6.726819,5735795.361436,619983.784133,-61.851003,30U
1418132456189387,5,51.760168,-1.261457,61.669105,3.448454,2.759668,6.423079,5735793.880275,619984.391009,-61.669105,30U
1418132456389417,4,51.760156,-1.261488,73.247916,3.455803,5.271067,20.537611,5735792.494369,619982.283893,-73.247916,30U
1418132456589447,4,51.760120,-1.261445,69.504957,3.495728,5.454052,21.722078,5735788.589084,619985.353089,-69.504957,30U
1418132456789404,4,51.760106,-1.261437,69.457456,3.502555,5.454266,21.739443,5735787.100847,619985.921265,-69.457456,30U
1418132456989434,4,51.760093,-1.261430,69.618557,3.500489,5.453212,21.732681,5735785.638788,619986.428918,-69.618557,30U
1418132457189464,4,51.760079,-1.261423,69.521791,3.498751,5.452313,21.726625,5735784.123263,619986.986341,-69.521791,30U
1418132457389493,4,51.760066,-1.261415,69.500949,3.499017,5.451978,21.724871,5735782.649087,619987.554953,-69.500949,30U
1418132457589419,4,51.760053,-1.261408,69.547246,3.498361,5.451048,21.722290,5735781.156189,619988.066624,-69.547246,30U
1418132457789449,5,51.760039,-1.261401,69.520839,3.498478,5.450349,21.721352,5735779.669079,619988.631293,-69.520839,30U
1418132457989479,5,51.760047,-1.261428,72.916336,3.426907,5.257464,20.200809,5735780.527579,619986.681284,-72.916336,30U
1418132458189508,5,51.760033,-1.261421,72.839404,3.425904,5.256568,20.199066,5735779.005778,619987.208701,-72.839404,30U
1418132458389538,5,51.760020,-1.261415,73.046134,3.425708,5.255724,20.197050,5735777.558758,619987.701100,-73.046134,30U
1418132458589567,5,51.760006,-1.261407,72.556233,3.379193,5.242220,19.698801,5735775.966397,619988.265544,-72.556233,30U
1418132458789597,5,51.759992,-1.261399,71.812041,3.382972,5.244151,19.697187,5735774.385108,619988.835274,-71.812041,30U
1418132458989627,5,51.759976,-1.261391,70.130314,3.193956,5.190540,17.655989,5735772.701493,619989.471569,-70.130314,30U
1418132459189656,4,51.759967,-1.261388,73.113990,3.456708,5.261539,20.524088,5735771.618435,619989.713503,-73.113990,30U
1418132459389686,4,51.759953,-1.261381,73.111054,3.455828,5.260086,20.522255,5735770.166756,619990.189768,-73.111054,30U
1418132459589715,5,51.759918,-1.261339,69.381170,3.495204,5.442175,21.705854,5735766.292054,619993.181669,-69.381170,30U
1418132459789745,5,51.759905,-1.261333,69.314208,3.495291,5.441483,21.704187,5735764.858666,619993.669542,-69.314208,30U
1418132459989775,5,51.759916,-1.261364,75.005468,3.175099,5.180643,17.450203,5735766.084633,619991.495734,-75.005468,30U
1418132460189639,5,51.759901,-1.261355,73.143502,3.176572,5.180146,17.465551,5735764.403567,619992.161857,-73.143502,30U
1418132460389616,5,51.759890,-1.261351,74.893263,3.177260,5.179946,17.468000,5735763.173448,619992.472334,-74.893263,30U
1418132460589644,5,51.759876,-1.261343,73.825298,3.164901,5.175839,17.326071,5735761.609917,619993.047086,-73.825298,30U
1418132460789674,5,51.759864,-1.261338,74.701008,3.165185,5.175038,17.326035,5735760.280782,619993.442584,-74.701008,30U
1418132460989703,5,51.759852,-1.261332,75.675936,3.166008,5.174459,17.331997,5735759.015315,619993.848201,-75.675936,30U
1418132461189699,5,51.759839,-1.261325,75.243192,3.166046,5.173520,17.329260,5735757.516983,619994.361733,-75.243192,30U
1418132461389726,5,51.759826,-1.261319,74.893853,3.166462,5.172762,17.332781,5735756.087293,619994.844148,-74.893853,30U
1418132461589677,6,51.759814,-1.261313,75.214900,3.164891,5.171360,17.312784,5735754.730878,619995.296973,-75.214900,30U
1418132461789707,6,51.759800,-1.261306,74.691976,3.165412,5.170788,17.312225,5735753.271325,619995.797526,-74.691976,30U
