timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1403537858802371,3,51.765500,-1.258694,65.632400,2.712800,3.088700,11.006100,5736391.434034,620160.900295,-65.632400,30U
1403537859002347,3,51.765500,-1.258694,65.632400,2.712800,3.088700,11.006100,5736391.434034,620160.900295,-65.632400,30U
1403537859214941,3,51.765500,-1.258694,65.632400,2.712800,3.088700,11.006100,5736391.434034,620160.900295,-65.632400,30U
1403537859400726,3,51.765500,-1.258694,65.632400,2.712800,3.088700,11.006100,5736391.434034,620160.900295,-65.632400,30U
1403537859600725,4,51.765500,-1.258694,65.632400,2.712800,3.088700,11.006100,5736391.434034,620160.900295,-65.632400,30U
1403537859807327,4,51.765522,-1.258638,69.730000,5.453300,5.421900,19.857800,5736393.908483,620164.744328,-69.730000,30U
1403537860005865,4,51.765519,-1.258621,67.371400,5.453300,5.421800,19.858900,5736393.627936,620165.924932,-67.371400,30U
1403537860216632,3,51.765520,-1.258617,67.352100,5.453500,5.421800,19.859301,5736393.754949,620166.184780,-67.352100,30U
1403537860407153,4,51.765524,-1.258612,68.164400,5.452400,5.421300,19.859600,5736394.214563,620166.470795,-68.164400,30U
1403537860602266,5,51.765524,-1.258612,68.164400,5.452400,5.421300,19.859600,5736394.214563,620166.470795,-68.164400,30U
1403537860808640,5,51.765517,-1.258566,61.518600,3.219200,2.145900,7.264000,5736393.513897,620169.701352,-61.518600,30U
1403537861007919,5,51.765531,-1.258580,67.342300,3.292400,2.292900,7.855700,5736395.092406,620168.682357,-67.342300,30U
1403537861215628,5,51.765533,-1.258570,67.018200,3.292200,2.292900,7.856000,5736395.327578,620169.350231,-67.018200,30U
1403537861407290,4,51.765524,-1.258553,76.542800,22.890699,17.684900,50.219700,5736394.268740,620170.588514,-76.542800,30U
1403537861605917,4,51.765549,-1.258573,72.410600,3.061700,3.810900,14.517400,5736397.074243,620169.141842,-72.410600,30U
1403537861800477,4,51.765549,-1.258573,72.410600,3.061700,3.810900,14.517400,5736397.074243,620169.141842,-72.410600,30U
1403537862001033,5,51.765549,-1.258573,72.410600,3.061700,3.810900,14.517400,5736397.074243,620169.141842,-72.410600,30U
1403537862214375,5,51.765549,-1.258573,72.410600,3.061700,3.810900,14.517400,5736397.074243,620169.141842,-72.410600,30U
1403537862407955,4,51.765551,-1.258519,68.180400,2.817600,3.661300,13.346500,5736397.352915,620172.878831,-68.180400,30U
1403537862606699,3,51.765551,-1.258510,67.253100,2.648600,2.167200,7.366400,5736397.435596,620173.473884,-67.253100,30U
1403537862806719,4,51.765586,-1.258539,59.475900,7.332500,6.627000,21.401699,5736401.185559,620171.345970,-59.475900,30U
1403537863008838,4,51.765569,-1.258497,61.365100,7.194200,6.564400,20.514099,5736399.416245,620174.315676,-61.365100,30U
1403537863216666,4,51.765569,-1.258481,58.308100,6.923900,6.449100,18.549801,5736399.456534,620175.395303,-58.308100,30U
1403537863407470,4,51.765572,-1.258472,59.047100,6.891300,6.434700,18.230900,5736399.795522,620176.042838,-59.047100,30U
1403537863601107,4,51.765572,-1.258459,61.109000,6.904000,6.442400,18.250500,5736399.773344,620176.924214,-61.109000,30U
1403537863806302,4,51.765566,-1.258441,65.909600,6.919700,6.440000,18.681900,5736399.147972,620178.219083,-65.909600,30U
1403537864006312,4,51.765560,-1.258418,67.058700,6.896000,6.420600,18.756100,5736398.485709,620179.797490,-67.058700,30U
1403537864216125,4,51.765549,-1.258388,66.905000,6.974400,6.446700,19.536800,5736397.319828,620181.923590,-66.905000,30U
1403537864401295,3,51.765549,-1.258388,66.905000,6.974400,6.446700,19.536800,5736397.319828,620181.923590,-66.905000,30U
1403537864601880,3,51.765549,-1.258388,66.905000,6.974400,6.446700,19.536800,5736397.319828,620181.923590,-66.905000,30U
1403537864801808,4,51.765549,-1.258388,66.905000,6.974400,6.446700,19.536800,5736397.319828,620181.923590,-66.905000,30U
1403537865000268,4,51.765549,-1.258388,66.905000,6.974400,6.446700,19.536800,5736397.319828,620181.923590,-66.905000,30U
1403537865216151,4,51.765549,-1.258388,66.905000,6.974400,6.446700,19.536800,5736397.319828,620181.923590,-66.905000,30U
1403537865406949,4,51.765594,-1.258356,59.817600,5.054200,4.309600,25.675301,5736402.459283,620183.989578,-59.817600,30U
1403537865607078,4,51.765596,-1.258346,63.528600,5.050300,4.304000,25.666201,5736402.654893,620184.672897,-63.528600,30U
1403537865807856,4,51.765598,-1.258333,63.054900,3.668700,3.827600,18.246799,5736402.946343,620185.526702,-63.054900,30U
1403537866007725,4,51.765598,-1.258320,66.634900,2.762800,3.573700,13.242100,5736402.886208,620186.467422,-66.634900,30U
1403537866217702,4,51.765604,-1.258311,64.234000,2.761000,3.570200,13.242900,5736403.640797,620187.052147,-64.234000,30U
1403537866400569,4,51.765606,-1.258296,62.218400,2.753000,3.566500,13.204000,5736403.872898,620188.093101,-62.218400,30U
1403537866601698,5,51.765612,-1.258286,60.659000,2.757300,3.570000,13.225100,5736404.492765,620188.757731,-60.659000,30U
1403537866807387,5,51.765612,-1.258275,64.348300,2.745800,3.529700,12.575600,5736404.572973,620189.544631,-64.348300,30U
1403537867006258,5,51.765616,-1.258264,64.744000,2.748500,3.531100,12.587500,5736405.013538,620190.274825,-64.744000,30U
1403537867217401,5,51.765620,-1.258254,65.945900,2.748700,3.532900,12.589500,5736405.486179,620190.983980,-65.945900,30U
1403537867407535,5,51.765624,-1.258242,64.648200,2.720900,3.388700,9.886300,5736405.996781,620191.740889,-64.648200,30U
1403537867605820,6,51.765628,-1.258232,65.141100,2.727200,3.388400,9.776100,5736406.375054,620192.467114,-65.141100,30U
1403537867807099,6,51.765630,-1.258220,65.530000,2.735900,3.112300,11.176100,5736406.684254,620193.269172,-65.530000,30U
1403537868007219,6,51.765634,-1.258210,65.051000,2.737400,3.113300,11.181100,5736407.152463,620193.967246,-65.051000,30U
1403537868218402,6,51.765636,-1.258197,64.292600,2.734000,3.110800,11.171500,5736407.310814,620194.827220,-64.292600,30U
1403537868408312,6,51.765636,-1.258183,65.247900,2.712800,3.068400,8.855800,5736407.406876,620195.811158,-65.247900,30U
1403537868606501,6,51.765636,-1.258163,65.675700,2.723100,2.737800,8.008300,5736407.425161,620197.217398,-65.675700,30U
1403537868806906,6,51.765645,-1.258152,65.128400,2.884200,2.009300,6.166200,5736408.394045,620197.938054,-65.128400,30U
1403537869007484,5,51.765646,-1.258135,65.016100,2.963500,2.466000,6.186000,5736408.533430,620199.109127,-65.016100,30U
1403537869215662,6,51.765654,-1.258123,62.753900,2.782500,2.041800,6.185400,5736409.425700,620199.910575,-62.753900,30U
1403537869407767,5,51.765658,-1.258122,62.860600,2.839000,2.259500,6.629800,5736409.943404,620199.990777,-62.860600,30U
1403537869607714,5,51.765664,-1.258114,63.113200,2.750500,2.148300,6.476500,5736410.605121,620200.470455,-63.113200,30U
1403537869806083,4,51.765673,-1.258122,62.875500,3.910300,4.894800,7.280700,5736411.548478,620199.885500,-62.875500,30U
1403537870007123,5,51.765666,-1.258092,64.653800,2.770500,2.272700,6.545900,5736410.884526,620202.028387,-64.653800,30U
1403537870216127,5,51.765675,-1.258092,64.802100,2.853000,2.503300,6.480200,5736411.881388,620201.975327,-64.802100,30U
1403537870406217,5,51.765679,-1.258081,64.429700,2.854800,2.494400,6.398600,5736412.320124,620202.711133,-64.429700,30U
1403537870607731,5,51.765680,-1.258070,64.509100,2.746400,2.162300,6.350200,5736412.448459,620203.467427,-64.509100,30U
1403537870807225,5,51.765681,-1.258059,65.045200,2.743100,2.161400,6.366100,5736412.590677,620204.263333,-65.045200,30U
1403537871007153,5,51.765682,-1.258038,63.346000,2.745800,2.194600,6.471900,5736412.722245,620205.656550,-63.346000,30U
1403537871215886,6,51.765682,-1.258024,64.677000,2.769900,2.289100,6.579800,5736412.732820,620206.622972,-64.677000,30U
1403537871406623,6,51.765683,-1.258011,65.058500,2.670500,2.031500,6.373400,5736412.847015,620207.556188,-65.058500,30U
1403537871606089,6,51.765685,-1.258003,65.197100,2.672300,2.044100,6.436200,5736413.109551,620208.097823,-65.197100,30U
1403537871806354,6,51.765688,-1.257984,62.956300,2.674800,2.052500,6.438100,5736413.475911,620209.365809,-62.956300,30U
1403537872006275,6,51.765691,-1.257971,61.955900,2.666700,2.020700,6.350300,5736413.846832,620210.274048,-61.955900,30U
1403537872216614,6,51.765695,-1.257958,61.385000,2.453900,1.838800,5.675100,5736414.352968,620211.177696,-61.385000,30U
1403537872406001,6,51.765694,-1.257943,60.023200,2.531100,1.886100,5.907100,5736414.224612,620212.202045,-60.023200,30U
1403537872606050,5,51.765698,-1.257944,63.147800,2.687300,2.038800,6.539300,5736414.692194,620212.164949,-63.147800,30U
1403537872802348,5,51.765701,-1.257936,64.438800,2.691600,2.032800,6.511300,5736414.960972,620212.666493,-64.438800,30U
1403537873007225,5,51.765703,-1.257924,64.181200,2.696600,2.049300,6.514300,5736415.267787,620213.497834,-64.181200,30U
1403537873215485,5,51.765704,-1.257909,64.388800,2.698400,2.037300,6.365700,5736415.392042,620214.528905,-64.388800,30U
1403537873406999,5,51.765705,-1.257896,64.880300,2.692400,2.015800,6.324200,5736415.539229,620215.441993,-64.880300,30U
1403537873607223,5,51.765709,-1.257885,64.535800,2.699100,2.025400,6.265100,5736415.941775,620216.207092,-64.535800,30U
1403537873807613,5,51.765711,-1.257869,63.668700,2.696100,2.018500,6.283700,5736416.186296,620217.273200,-63.668700,30U
1403537874007214,6,51.765711,-1.257854,63.792500,2.704500,2.044000,6.408100,5736416.308933,620218.281865,-63.792500,30U
1403537874217610,6,51.765713,-1.257840,63.415700,2.702200,2.036200,6.407500,5736416.475901,620219.264830,-63.415700,30U
1403537874406489,6,51.765715,-1.257830,63.658900,2.655500,1.983300,6.274500,5736416.785351,620219.925184,-63.658900,30U
1403537874606246,6,51.765719,-1.257819,63.344400,2.658900,1.980600,6.232900,5736417.170629,620220.718753,-63.344400,30U
1403537874806125,6,51.765723,-1.257807,63.428600,2.659700,1.988000,6.213200,5736417.633379,620221.489207,-63.428600,30U
1403537875007355,6,51.765725,-1.257794,63.118100,2.613400,1.943700,6.090500,5736417.864414,620222.383850,-63.118100,30U
1403537875218195,6,51.765725,-1.257781,63.402100,2.376700,1.778300,5.441200,5736417.951065,620223.331516,-63.402100,30U
1403537875406401,6,51.765730,-1.257769,63.568700,2.393900,1.789200,5.488400,5736418.465505,620224.141401,-63.568700,30U
1403537875606165,6,51.765737,-1.257761,64.617100,2.416800,1.802800,5.554100,5736419.252068,620224.670965,-64.617100,30U
1403537875806175,6,51.765739,-1.257749,64.500600,2.407000,1.790300,5.521500,5736419.589431,620225.495038,-64.500600,30U
1403537876006962,6,51.765741,-1.257736,64.284900,2.403200,1.782400,5.517700,5736419.828223,620226.351144,-64.284900,30U
1403537876217054,6,51.765740,-1.257718,63.033900,2.415800,1.799100,5.561100,5736419.693026,620227.585884,-63.033900,30U
1403537876406187,6,51.765746,-1.257709,63.831700,2.482200,1.843400,5.735300,5736420.347496,620228.197538,-63.831700,30U
1403537876606855,6,51.765749,-1.257695,63.420300,2.470500,1.833700,5.704300,5736420.701900,620229.164760,-63.420300,30U
1403537876806085,6,51.765752,-1.257687,63.887300,2.408900,1.817800,5.526600,5736421.067555,620229.738394,-63.887300,30U
1403537877007215,4,51.765752,-1.257678,65.049500,2.719600,3.544600,13.190300,5736421.062350,620230.368676,-65.049500,30U
1403537877215892,5,51.765754,-1.257660,63.730100,2.690100,2.031600,6.383900,5736421.395683,620231.603508,-63.730100,30U
1403537877402236,5,51.765757,-1.257646,63.209900,2.687700,2.024600,6.393800,5736421.748034,620232.508717,-63.209900,30U
1403537877605900,5,51.765760,-1.257636,63.235600,2.690200,2.013800,6.341600,5736422.090840,620233.250088,-63.235600,30U
1403537877805854,4,51.765763,-1.257627,64.319900,2.696700,3.540800,13.065600,5736422.389723,620233.829281,-64.319900,30U
1403537878006114,5,51.765765,-1.257609,62.600200,2.686100,2.028100,6.431300,5736422.715029,620235.063765,-62.600200,30U
1403537878215917,5,51.765768,-1.257595,62.096300,2.684500,2.040100,6.508100,5736423.065977,620236.055644,-62.096300,30U
1403537878406651,5,51.765771,-1.257583,62.211900,2.682500,1.997400,6.320500,5736423.372741,620236.816495,-62.211900,30U
1403537878606645,4,51.765773,-1.257576,63.291200,2.682400,3.534500,13.002400,5736423.666286,620237.348299,-63.291200,30U
1403537878805738,4,51.765776,-1.257563,63.331600,2.681000,3.533200,12.998900,5736423.977181,620238.192503,-63.331600,30U
1403537879007407,4,51.765779,-1.257552,63.691500,2.682000,3.533800,13.007200,5736424.346155,620238.975060,-63.691500,30U
1403537879214907,4,51.765782,-1.257540,63.811100,2.688700,3.541300,13.032400,5736424.719390,620239.761110,-63.811100,30U
1403537879401790,4,51.765785,-1.257528,63.724200,2.704000,3.557100,13.092000,5736425.064347,620240.592201,-63.724200,30U
1403537879601162,4,51.765788,-1.257516,63.839300,2.720100,3.573500,13.154400,5736425.416394,620241.421106,-63.839300,30U
1403537879806819,4,51.765791,-1.257503,63.495300,2.725100,3.578300,13.176200,5736425.725987,620242.316716,-63.495300,30U
1403537880006825,4,51.765793,-1.257490,63.741400,2.708500,3.562000,13.115500,5736426.014270,620243.215583,-63.741400,30U
1403537880216366,5,51.765797,-1.257479,64.051500,2.709200,3.562300,13.121700,5736426.484130,620243.950241,-64.051500,30U
1403537880406754,5,51.765801,-1.257466,63.589600,2.687200,3.223700,11.764200,5736426.884481,620244.842036,-63.589600,30U
1403537880605954,5,51.765804,-1.257454,63.785500,2.682000,3.219800,11.756200,5736427.238439,620245.661321,-63.785500,30U
1403537880801971,5,51.765807,-1.257443,64.181300,2.672900,3.213700,11.730800,5736427.630919,620246.441063,-64.181300,30U
1403537881006105,5,51.765809,-1.257427,63.297400,2.647100,2.858700,10.292900,5736427.885091,620247.511244,-63.297400,30U
1403537881215619,5,51.765812,-1.257415,63.572800,2.640900,2.856100,10.284100,5736428.206653,620248.317266,-63.572800,30U
1403537881405746,5,51.765816,-1.257409,65.291200,2.589100,2.137100,7.289300,5736428.658535,620248.703377,-65.291200,30U
1403537881606125,5,51.765819,-1.257396,65.258600,2.589600,2.162200,7.396900,5736428.976845,620249.640248,-65.258600,30U
1403537881805966,5,51.765824,-1.257395,68.200400,2.591000,2.143000,7.309500,5736429.613552,620249.672730,-68.200400,30U
1403537882005973,5,51.765827,-1.257379,67.439900,2.586500,2.111700,7.178000,5736429.942927,620250.805912,-67.439900,30U
1403537882216938,5,51.765831,-1.257371,68.626200,2.587900,2.114000,7.184500,5736430.430834,620251.298307,-68.626200,30U
1403537882405908,5,51.765833,-1.257352,66.988800,2.579900,1.985900,6.623700,5736430.648619,620252.649970,-66.988800,30U
1403537882607044,5,51.765835,-1.257332,65.232100,2.578600,1.992900,6.659900,5736430.891885,620254.026366,-65.232100,30U
1403537882807055,5,51.765839,-1.257322,65.977700,2.570900,1.972000,6.582400,5736431.361409,620254.692233,-65.977700,30U
1403537883006305,5,51.765844,-1.257316,67.810700,2.571400,1.979100,6.614000,5736431.883538,620255.084546,-67.810700,30U
1403537883216065,5,51.765847,-1.257305,68.143000,2.571100,1.966400,6.556500,5736432.303866,620255.843715,-68.143000,30U
1403537883401901,5,51.765850,-1.257291,67.706400,2.569500,1.965200,6.553900,5736432.634475,620256.817776,-67.706400,30U
1403537883605787,5,51.765852,-1.257273,66.487000,2.567600,1.944100,6.461300,5736432.938015,620257.997614,-66.487000,30U
1403537883805919,5,51.765855,-1.257259,66.255800,2.567400,1.930300,6.398800,5736433.271276,620258.969141,-66.255800,30U
1403537884006076,5,51.765858,-1.257242,65.421500,2.567600,1.927700,6.382800,5736433.579480,620260.129185,-65.421500,30U
1403537884216494,5,51.765861,-1.257229,65.379600,2.567700,1.958600,6.524300,5736433.916982,620261.048437,-65.379600,30U
1403537884406358,5,51.765862,-1.257207,63.264000,2.566500,1.965500,6.559300,5736434.081055,620262.520292,-63.264000,30U
1403537884606612,5,51.765865,-1.257194,63.010700,2.562500,1.921800,6.368600,5736434.432481,620263.436590,-63.010700,30U
1403537884806370,5,51.765869,-1.257186,64.354600,2.561400,1.921700,6.368700,5736434.902663,620263.955272,-64.354600,30U
1403537885006248,5,51.765872,-1.257170,63.338700,2.561500,1.917500,6.349300,5736435.257641,620265.049369,-63.338700,30U
1403537885217879,5,51.765874,-1.257155,62.523300,2.563200,1.932500,6.414800,5736435.539517,620266.117185,-62.523300,30U
1403537885406135,5,51.765876,-1.257136,61.041000,2.564700,1.933800,6.412900,5736435.804390,620267.381914,-61.041000,30U
1403537885606149,5,51.765880,-1.257126,61.555600,2.580400,2.089000,7.079400,5736436.264809,620268.058712,-61.555600,30U
1403537885806529,4,51.765877,-1.257107,64.610900,6.578300,6.211000,18.318399,5736435.952806,620269.441283,-64.610900,30U
1403537886007330,4,51.765886,-1.257099,60.653500,2.743300,3.560200,13.425400,5736437.006163,620269.933107,-60.653500,30U
1403537886217424,4,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537886400816,3,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537886600684,3,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537886800620,3,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537887001194,3,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537887215164,3,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537887401951,4,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537887601587,4,51.765875,-1.257074,69.919900,6.651100,6.234200,19.075199,5736435.761445,620271.707981,-69.919900,30U
1403537887807397,4,51.765917,-1.256988,59.551700,5.004300,4.266700,26.037399,5736440.581090,620277.546363,-59.551700,30U
1403537888001663,4,51.765915,-1.256971,62.827400,5.003200,4.265300,26.038401,5736440.348255,620278.723828,-62.827400,30U
1403537888215487,4,51.765921,-1.256962,60.974900,3.637200,3.803700,18.521500,5736441.092101,620279.330325,-60.974900,30U
1403537888406940,4,51.765925,-1.256950,60.443100,2.723600,3.554400,13.345900,5736441.565081,620280.104655,-60.443100,30U
1403537888606756,4,51.765927,-1.256936,60.492100,2.723600,3.554700,13.348600,5736441.801538,620281.063098,-60.492100,30U
1403537888806554,4,51.765926,-1.256920,62.915900,2.734400,3.556000,13.415800,5736441.657823,620282.175567,-62.915900,30U
1403537889007579,4,51.765932,-1.256911,60.912000,2.736500,3.556200,13.429200,5736442.412604,620282.779476,-60.912000,30U
1403537889218196,4,51.765936,-1.256899,60.346800,2.725200,3.554300,13.361900,5736442.838539,620283.587876,-60.346800,30U
1403537889407326,4,51.765935,-1.256884,62.665500,2.731900,3.556000,13.403800,5736442.792685,620284.620090,-62.665500,30U
1403537889607427,4,51.765939,-1.256872,61.845600,2.729600,3.556100,13.388900,5736443.221297,620285.437449,-61.845600,30U
1403537889807324,4,51.765941,-1.256859,62.507400,2.729600,3.556500,13.391900,5736443.442554,620286.319716,-62.507400,30U
1403537890002453,4,51.765945,-1.256849,61.928500,2.727700,3.554700,13.394300,5736443.922832,620287.062208,-61.928500,30U
1403537890216249,4,51.765951,-1.256838,59.586000,2.750700,3.563700,13.520200,5736444.604514,620287.743364,-59.586000,30U
1403537890402378,4,51.765951,-1.256824,60.685600,2.736200,3.558500,13.445400,5736444.675065,620288.748611,-60.685600,30U
1403537890602288,4,51.765952,-1.256810,61.515300,2.725200,3.555000,13.386400,5736444.821350,620289.729557,-61.515300,30U
1403537890801256,3,51.765952,-1.256810,61.515300,2.725200,3.555000,13.386400,5736444.821350,620289.729557,-61.515300,30U
1403537891001764,3,51.765952,-1.256810,61.515300,2.725200,3.555000,13.386400,5736444.821350,620289.729557,-61.515300,30U
1403537891215493,3,51.765952,-1.256810,61.515300,2.725200,3.555000,13.386400,5736444.821350,620289.729557,-61.515300,30U
1403537891400013,3,51.765952,-1.256810,61.515300,2.725200,3.555000,13.386400,5736444.821350,620289.729557,-61.515300,30U
1403537891601426,4,51.765952,-1.256810,61.515300,2.725200,3.555000,13.386400,5736444.821350,620289.729557,-61.515300,30U
1403537891807911,4,51.765965,-1.256734,64.980700,5.266800,5.268500,20.326700,5736446.389354,620294.910790,-64.980700,30U
1403537892006760,4,51.765968,-1.256722,64.763100,5.260800,5.264200,20.327299,5736446.754746,620295.711617,-64.763100,30U
1403537892216879,4,51.765972,-1.256711,64.133900,5.260500,5.263800,20.327801,5736447.207984,620296.502254,-64.133900,30U
1403537892401371,4,51.765975,-1.256698,65.053400,4.382900,5.004700,13.056700,5736447.480399,620297.345679,-65.053400,30U
1403537892606897,4,51.765980,-1.256689,63.660400,3.878500,4.868000,7.306000,5736448.044849,620298.006607,-63.660400,30U
1403537892806942,4,51.765986,-1.256679,61.447500,3.875600,4.864700,7.360700,5736448.762552,620298.635023,-61.447500,30U
1403537893002852,4,51.765990,-1.256668,60.663300,3.878700,4.866200,7.361100,5736449.234707,620299.388670,-60.663300,30U
1403537893214933,3,51.765991,-1.256662,60.658800,3.884800,4.867700,7.451800,5736449.400450,620299.808407,-60.658800,30U
1403537893401730,3,51.765991,-1.256662,60.658800,3.884800,4.867700,7.451800,5736449.400450,620299.808407,-60.658800,30U
1403537893607075,4,51.765991,-1.256662,60.658800,3.884800,4.867700,7.451800,5736449.400450,620299.808407,-60.658800,30U
1403537893809857,4,51.765996,-1.256617,65.139100,4.019900,4.956900,7.366800,5736449.972696,620302.938446,-65.139100,30U
1403537894002079,3,51.765996,-1.256617,65.139100,4.019900,4.956900,7.366800,5736449.972696,620302.938446,-65.139100,30U
1403537894215894,4,51.765996,-1.256617,65.139100,4.019900,4.956900,7.366800,5736449.972696,620302.938446,-65.139100,30U
1403537894406648,4,51.765819,-1.256313,61.916400,10.669300,9.019200,8.056600,5736430.762452,620324.318953,-61.916400,30U
1403537894602092,5,51.765813,-1.256288,60.678600,10.669300,9.019700,8.063200,5736430.144938,620326.078809,-60.678600,30U
1403537894806770,5,51.765910,-1.256403,64.762300,8.308800,7.137400,7.920400,5736440.751488,620317.883401,-64.762300,30U
1403537895002405,4,51.766043,-1.256587,62.458200,13.295900,12.079300,7.432100,5736455.276492,620304.845829,-62.458200,30U
1403537895217763,4,51.766045,-1.256574,61.827200,13.294600,12.078600,7.426600,5736455.544987,620305.735936,-61.827200,30U
