timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1418381156300348,9,51.760608,-1.261348,66.721908,2.350210,2.274620,3.777822,5735843.067290,619990.782021,-66.721908,30U
1418381156500348,9,51.760608,-1.261348,66.730168,2.350251,2.274581,3.777825,5735843.059206,619990.779205,-66.730168,30U
1418381156700349,9,51.760608,-1.261348,66.730317,2.350232,2.274436,3.777507,5735843.060847,619990.777824,-66.730317,30U
1418381156900350,9,51.760608,-1.261348,66.730384,2.350345,2.274450,3.777695,5735843.066557,619990.771828,-66.730384,30U
1418381157100351,9,51.760608,-1.261348,66.732737,2.350346,2.274420,3.777647,5735843.057674,619990.767432,-66.732737,30U
1418381157300352,9,51.760608,-1.261348,66.742324,2.350418,2.274336,3.777658,5735843.062199,619990.756480,-66.742324,30U
1418381157500352,9,51.760608,-1.261348,66.750017,2.350460,2.274298,3.777661,5735843.062093,619990.748352,-66.750017,30U
1418381157700353,9,51.760609,-1.261348,66.750873,2.350476,2.274229,3.777586,5735843.079584,619990.750311,-66.750873,30U
1418381157900354,9,51.760609,-1.261348,66.745356,2.350503,2.274232,3.777618,5735843.077802,619990.756261,-66.745356,30U
1418381158100355,9,51.760609,-1.261348,66.750393,2.350483,2.274234,3.777708,5735843.082032,619990.756366,-66.750393,30U
1418381158300356,9,51.760609,-1.261348,66.759974,2.350579,2.274215,3.777757,5735843.092759,619990.746946,-66.759974,30U
1418381158500356,9,51.760609,-1.261348,66.768651,2.350620,2.274176,3.777761,5735843.083231,619990.742716,-66.768651,30U
1418381158700357,9,51.760609,-1.261348,66.753857,2.350677,2.274144,3.777797,5735843.086678,619990.748549,-66.753857,30U
1418381158900358,9,51.760609,-1.261348,66.751272,2.350727,2.274114,3.777765,5735843.083241,619990.756055,-66.751272,30U
1418381159100322,9,51.760608,-1.261348,66.769430,2.350775,2.274040,3.777753,5735843.070988,619990.749555,-66.769430,30U
1418381159300323,9,51.760608,-1.261348,66.767112,2.350801,2.274003,3.777776,5735843.073192,619990.747999,-66.767112,30U
1418381159500324,9,51.760608,-1.261348,66.752814,2.350842,2.273964,3.777780,5735843.074034,619990.754099,-66.752814,30U
1418381159700324,9,51.760608,-1.261348,66.750311,2.350842,2.273899,3.777711,5735843.075057,619990.757708,-66.750311,30U
1418381159900325,9,51.760608,-1.261348,66.745534,2.350890,2.273882,3.777802,5735843.068680,619990.751847,-66.745534,30U
1418381160100326,9,51.760608,-1.261348,66.753904,2.350943,2.273876,3.777821,5735843.062578,619990.750325,-66.753904,30U
1418381160300327,9,51.760608,-1.261348,66.752642,2.350976,2.273854,3.777801,5735843.070550,619990.751997,-66.752642,30U
1418381160500328,9,51.760608,-1.261348,66.752116,2.351017,2.273816,3.777804,5735843.075972,619990.753518,-66.752116,30U
1418381160700328,9,51.760609,-1.261348,66.749564,2.351160,2.273776,3.777917,5735843.078285,619990.753610,-66.749564,30U
1418381160900329,9,51.760608,-1.261348,66.742581,2.351125,2.273707,3.777861,5735843.074057,619990.756923,-66.742581,30U
1418381161100228,9,51.760609,-1.261348,66.749095,2.351183,2.273685,3.777920,5735843.083343,619990.754759,-66.749095,30U
1418381161300228,9,51.760608,-1.261348,66.766905,2.351235,2.273677,3.777983,5735843.075338,619990.750211,-66.766905,30U
1418381161500229,9,51.760609,-1.261348,66.752779,2.351276,2.273638,3.777986,5735843.076813,619990.757614,-66.752779,30U
1418381161700230,9,51.760609,-1.261348,66.747968,2.351408,2.273638,3.778069,5735843.081900,619990.757417,-66.747968,30U
1418381161900162,9,51.760608,-1.261348,66.742496,2.351431,2.273611,3.778053,5735843.074418,619990.758248,-66.742496,30U
1418381162100148,9,51.760608,-1.261348,66.737877,2.351376,2.273510,3.777865,5735843.070006,619990.761223,-66.737877,30U
1418381162300148,9,51.760608,-1.261348,66.726195,2.351351,2.273462,3.777789,5735843.071482,619990.762457,-66.726195,30U
1418381162500149,9,51.760608,-1.261348,66.734697,2.351393,2.273423,3.777792,5735843.065691,619990.759296,-66.734697,30U
1418381162700149,9,51.760608,-1.261348,66.718450,2.351451,2.273362,3.777915,5735843.063154,619990.764998,-66.718450,30U
1418381162900150,9,51.760608,-1.261348,66.727949,2.351483,2.273295,3.777929,5735843.062864,619990.773852,-66.727949,30U
1418381163100151,9,51.760608,-1.261348,66.718429,2.351572,2.273288,3.777961,5735843.072682,619990.781378,-66.718429,30U
1418381163300151,9,51.760608,-1.261348,66.724053,2.351629,2.273312,3.778161,5735843.066643,619990.781300,-66.724053,30U
1418381163500152,9,51.760608,-1.261348,66.728460,2.351671,2.273274,3.778164,5735843.059107,619990.780765,-66.728460,30U
1418381163700153,9,51.760608,-1.261347,66.715402,2.351808,2.273214,3.778034,5735843.058868,619990.790609,-66.715402,30U
1418381163900153,9,51.760608,-1.261347,66.702327,2.351708,2.273149,3.777984,5735843.056764,619990.799943,-66.702327,30U
1418381164100154,9,51.760608,-1.261347,66.688758,2.351734,2.273036,3.777803,5735843.070334,619990.800669,-66.688758,30U
1418381164300154,9,51.760608,-1.261347,66.689515,2.351805,2.273055,3.777808,5735843.073738,619990.803274,-66.689515,30U
1418381164500155,9,51.760608,-1.261347,66.692268,2.351847,2.273016,3.777812,5735843.068619,619990.802818,-66.692268,30U
1418381164700156,9,51.760608,-1.261347,66.712751,2.351946,2.273007,3.778110,5735843.064927,619990.793944,-66.712751,30U
1418381164900156,9,51.760608,-1.261347,66.714470,2.351970,2.272933,3.778020,5735843.057665,619990.793643,-66.714470,30U
1418381165100157,9,51.760608,-1.261347,66.699243,2.351965,2.272877,3.777894,5735843.068894,619990.801198,-66.699243,30U
1418381165300157,9,51.760608,-1.261347,66.684904,2.352033,2.272892,3.778031,5735843.075892,619990.804713,-66.684904,30U
1418381165500158,9,51.760609,-1.261347,66.690382,2.352075,2.272853,3.778034,5735843.078276,619990.800729,-66.690382,30U
1418381165700159,9,51.760608,-1.261347,66.678240,2.352142,2.272805,3.778061,5735843.076361,619990.796664,-66.678240,30U
1418381165900159,9,51.760609,-1.261347,66.678348,2.352124,2.272753,3.778005,5735843.083740,619990.804023,-66.678348,30U
1418381166100160,9,51.760609,-1.261347,66.663865,2.352155,2.272711,3.777949,5735843.094736,619990.810664,-66.663865,30U
1418381166300160,9,51.760609,-1.261347,66.663038,2.352298,2.272688,3.778002,5735843.093725,619990.806470,-66.663038,30U
1418381166500161,9,51.760609,-1.261347,66.666593,2.352340,2.272650,3.778005,5735843.089163,619990.805180,-66.666593,30U
1418381166700162,9,51.760609,-1.261347,66.672662,2.352314,2.272610,3.777927,5735843.097319,619990.802547,-66.672662,30U
1418381166900162,9,51.760609,-1.261347,66.663529,2.352378,2.272578,3.778101,5735843.112156,619990.806202,-66.663529,30U
1418381167100163,9,51.760609,-1.261347,66.664296,2.352352,2.272548,3.778046,5735843.110336,619990.804261,-66.664296,30U
1418381167300164,9,51.760609,-1.261347,66.656151,2.352385,2.272488,3.777952,5735843.106931,619990.811987,-66.656151,30U
1418381167500164,9,51.760609,-1.261347,66.666244,2.352427,2.272449,3.777956,5735843.098245,619990.807902,-66.666244,30U
1418381167700165,9,51.760609,-1.261347,66.643058,2.352524,2.272486,3.778173,5735843.108904,619990.815689,-66.643058,30U
1418381167900165,9,51.760609,-1.261347,66.633310,2.352649,2.272452,3.778247,5735843.110261,619990.810634,-66.633310,30U
1418381168100166,9,51.760609,-1.261347,66.618895,2.352591,2.272344,3.778051,5735843.115100,619990.810086,-66.618895,30U
1418381168300167,9,51.760609,-1.261347,66.615699,2.352638,2.272286,3.778008,5735843.117303,619990.820776,-66.615699,30U
1418381168500167,9,51.760609,-1.261347,66.600293,2.352680,2.272248,3.778012,5735843.113695,619990.826036,-66.600293,30U
1418381168700168,9,51.760609,-1.261347,66.602819,2.352767,2.272246,3.778167,5735843.119644,619990.818132,-66.602819,30U
1418381168900168,9,51.760609,-1.261347,66.607412,2.352890,2.272252,3.778161,5735843.119402,619990.822409,-66.607412,30U
1418381169100169,9,51.760609,-1.261347,66.596800,2.352808,2.272130,3.778092,5735843.120329,619990.828541,-66.596800,30U
1418381169300170,9,51.760609,-1.261347,66.582740,2.352852,2.272159,3.778116,5735843.115909,619990.828803,-66.582740,30U
1418381169500170,9,51.760609,-1.261347,66.587599,2.352894,2.272120,3.778120,5735843.112034,619990.824891,-66.587599,30U
1418381169700171,9,51.760609,-1.261347,66.575837,2.353030,2.272135,3.778269,5735843.121158,619990.828015,-66.575837,30U
1418381169900172,9,51.760609,-1.261347,66.565049,2.352959,2.272058,3.778139,5735843.127377,619990.844492,-66.565049,30U
1418381170100172,9,51.760609,-1.261347,66.556156,2.353012,2.272038,3.778267,5735843.132101,619990.846363,-66.556156,30U
1418381170300173,9,51.760609,-1.261347,66.552565,2.353095,2.272062,3.778279,5735843.133316,619990.848521,-66.552565,30U
1418381170500173,9,51.760609,-1.261347,66.546490,2.353136,2.272024,3.778282,5735843.135445,619990.847504,-66.546490,30U
1418381170700174,9,51.760609,-1.261347,66.545741,2.353102,2.271862,3.778082,5735843.137838,619990.849164,-66.545741,30U
1418381170900175,9,51.760609,-1.261346,66.541095,2.353181,2.271863,3.778121,5735843.136350,619990.853322,-66.541095,30U
1418381171100175,9,51.760609,-1.261346,66.530077,2.353229,2.271814,3.778080,5735843.138897,619990.858074,-66.530077,30U
1418381171300142,9,51.760609,-1.261346,66.526130,2.353284,2.271825,3.778241,5735843.141194,619990.856558,-66.526130,30U
1418381171500142,9,51.760609,-1.261347,66.532513,2.353326,2.271786,3.778244,5735843.143845,619990.846809,-66.532513,30U
1418381171700108,9,51.760609,-1.261347,66.543181,2.353393,2.271737,3.778144,5735843.146005,619990.838194,-66.543181,30U
1418381171900108,9,51.760609,-1.261347,66.549765,2.353463,2.271702,3.778197,5735843.144346,619990.839521,-66.549765,30U
1418381172100109,9,51.760609,-1.261347,66.551300,2.353460,2.271602,3.778149,5735843.146850,619990.841677,-66.551300,30U
1418381172300109,9,51.760609,-1.261346,66.534797,2.353530,2.271612,3.778177,5735843.144323,619990.852112,-66.534797,30U
1418381172500110,9,51.760609,-1.261346,66.528555,2.353572,2.271574,3.778181,5735843.139104,619990.851500,-66.528555,30U
1418381172700110,9,51.760609,-1.261346,66.526373,2.353648,2.271574,3.778359,5735843.147196,619990.852497,-66.526373,30U
1418381172900111,9,51.760609,-1.261346,66.518893,2.353635,2.271471,3.778245,5735843.146821,619990.853805,-66.518893,30U
1418381173100111,9,51.760609,-1.261346,66.519685,2.353648,2.271449,3.778259,5735843.148781,619990.855643,-66.519685,30U
1418381173300112,9,51.760609,-1.261346,66.487232,2.353722,2.271410,3.778187,5735843.148941,619990.869714,-66.487232,30U
1418381173500113,9,51.760609,-1.261346,66.495432,2.353763,2.271372,3.778190,5735843.146769,619990.864596,-66.495432,30U
1418381173700113,9,51.760609,-1.261346,66.479038,2.353803,2.271293,3.778236,5735843.143745,619990.871551,-66.479038,30U
1418381173900114,9,51.760609,-1.261346,66.473721,2.354017,2.271349,3.778363,5735843.145842,619990.883703,-66.473721,30U
1418381174100114,9,51.760609,-1.261346,66.458930,2.353878,2.271233,3.778296,5735843.148264,619990.891216,-66.458930,30U
1418381174300115,9,51.760609,-1.261346,66.456653,2.353948,2.271198,3.778303,5735843.149574,619990.894473,-66.456653,30U
1418381174500115,9,51.760609,-1.261346,66.465945,2.353989,2.271160,3.778306,5735843.147077,619990.892627,-66.465945,30U
1418381174700116,9,51.760609,-1.261346,66.466135,2.353992,2.271119,3.778221,5735843.146638,619990.889687,-66.466135,30U
1418381174900116,9,51.760609,-1.261346,66.467760,2.354093,2.271073,3.778346,5735843.148643,619990.897048,-66.467760,30U
1418381175100117,9,51.760609,-1.261346,66.467049,2.354073,2.271041,3.778296,5735843.154209,619990.893977,-66.467049,30U
1418381175300118,9,51.760609,-1.261346,66.457011,2.354183,2.271042,3.778346,5735843.158435,619990.899436,-66.457011,30U
1418381175500118,9,51.760609,-1.261346,66.453550,2.354225,2.271003,3.778349,5735843.165760,619990.902654,-66.453550,30U
1418381175700119,9,51.760609,-1.261346,66.468201,2.354261,2.271072,3.778476,5735843.158071,619990.903448,-66.468201,30U
1418381175900119,9,51.760609,-1.261346,66.470698,2.354313,2.270891,3.778416,5735843.156391,619990.903641,-66.470698,30U
1418381176100120,9,51.760609,-1.261346,66.456846,2.354291,2.270904,3.778362,5735843.166698,619990.909822,-66.456846,30U
1418381176300120,9,51.760609,-1.261346,66.433657,2.354437,2.270855,3.778468,5735843.164367,619990.909203,-66.433657,30U
1418381176500121,9,51.760609,-1.261346,66.437351,2.354479,2.270817,3.778471,5735843.161497,619990.907641,-66.437351,30U
1418381176700121,9,51.760609,-1.261346,66.414171,2.354560,2.270761,3.778506,5735843.163438,619990.917376,-66.414171,30U
1418381176900122,9,51.760609,-1.261346,66.425989,2.354678,2.270844,3.778650,5735843.149894,619990.910904,-66.425989,30U
1418381177100123,9,51.760609,-1.261346,66.426387,2.354666,2.270718,3.778491,5735843.149857,619990.909281,-66.426387,30U
1418381177300123,9,51.760609,-1.261346,66.413868,2.354656,2.270636,3.778448,5735843.145708,619990.907955,-66.413868,30U
1418381177500124,9,51.760609,-1.261346,66.424304,2.354697,2.270598,3.778451,5735843.139373,619990.905140,-66.424304,30U
1418381177700124,9,51.760609,-1.261346,66.431530,2.354789,2.270633,3.778485,5735843.143161,619990.908187,-66.431530,30U
1418381177900125,9,51.760609,-1.261346,66.418345,2.354823,2.270583,3.778460,5735843.146998,619990.907564,-66.418345,30U
1418381178100125,9,51.760609,-1.261346,66.414334,2.354836,2.270514,3.778388,5735843.150713,619990.913591,-66.414334,30U
1418381178300126,9,51.760609,-1.261346,66.410632,2.354834,2.270472,3.778463,5735843.150319,619990.916857,-66.410632,30U
1418381178500126,9,51.760609,-1.261346,66.394965,2.354876,2.270434,3.778466,5735843.158503,619990.918190,-66.394965,30U
1418381178700127,9,51.760609,-1.261345,66.386969,2.354916,2.270409,3.778440,5735843.165489,619990.922742,-66.386969,30U
1418381178900128,9,51.760609,-1.261345,66.366755,2.354976,2.270310,3.778358,5735843.179782,619990.925877,-66.366755,30U
1418381179100128,9,51.760609,-1.261345,66.357921,2.354947,2.270315,3.778437,5735843.179093,619990.932208,-66.357921,30U
1418381179300129,9,51.760609,-1.261345,66.355350,2.355010,2.270293,3.778435,5735843.180988,619990.934172,-66.355350,30U
1418381179500129,9,51.760609,-1.261345,66.351477,2.355052,2.270255,3.778439,5735843.180538,619990.934241,-66.351477,30U
1418381179700130,9,51.760609,-1.261345,66.338761,2.355153,2.270205,3.778346,5735843.181136,619990.926099,-66.338761,30U
1418381179900130,9,51.760609,-1.261345,66.345355,2.355259,2.270130,3.778437,5735843.173362,619990.934715,-66.345355,30U
1418381180100131,9,51.760609,-1.261345,66.344610,2.355276,2.270096,3.778371,5735843.186601,619990.932174,-66.344610,30U
1418381180300131,9,51.760609,-1.261345,66.336630,2.355371,2.270056,3.778422,5735843.188823,619990.934882,-66.336630,30U
1418381180500132,9,51.760609,-1.261345,66.334034,2.355413,2.270018,3.778425,5735843.188423,619990.933920,-66.334034,30U
1418381180700133,9,51.760611,-1.261343,66.249388,2.342077,2.255865,3.774264,5735843.319165,619991.073700,-66.249388,30U
1418381180900133,9,51.760611,-1.261343,66.237530,2.342093,2.255838,3.774247,5735843.318626,619991.070169,-66.237530,30U
1418381181100134,9,51.760611,-1.261343,66.220098,2.342149,2.255784,3.774270,5735843.318652,619991.071703,-66.220098,30U
1418381181300134,9,51.760611,-1.261343,66.212508,2.342125,2.255753,3.774140,5735843.317579,619991.077516,-66.212508,30U
1418381181500135,9,51.760611,-1.261343,66.195556,2.342167,2.255714,3.774142,5735843.322134,619991.085217,-66.195556,30U
1418381181700135,9,51.760611,-1.261343,66.199537,2.342415,2.255705,3.774367,5735843.318148,619991.081594,-66.199537,30U
1418381181900136,9,51.760611,-1.261343,66.191377,2.342369,2.255666,3.774543,5735843.317795,619991.080553,-66.191377,30U
1418381182100136,9,51.760611,-1.261343,66.178619,2.342450,2.255616,3.774439,5735843.313747,619991.081483,-66.178619,30U
1418381182300137,9,51.760611,-1.261343,66.188239,2.342444,2.255600,3.774389,5735843.322149,619991.088947,-66.188239,30U
1418381182500138,9,51.760611,-1.261343,66.178681,2.342486,2.255562,3.774391,5735843.317509,619991.086461,-66.178681,30U
1418381182700138,9,51.760611,-1.261343,66.166433,2.342580,2.255500,3.774387,5735843.319512,619991.087724,-66.166433,30U
1418381182900139,9,51.760611,-1.261343,66.140671,2.342620,2.255471,3.774406,5735843.326293,619991.096070,-66.140671,30U
1418381183100139,9,51.760611,-1.261343,66.139064,2.342583,2.255423,3.774272,5735843.333620,619991.091740,-66.139064,30U
1418381183300140,9,51.760611,-1.261343,66.138687,2.342752,2.255386,3.774390,5735843.327313,619991.094379,-66.138687,30U
1418381183500140,9,51.760611,-1.261343,66.129354,2.342793,2.255348,3.774393,5735843.326900,619991.100218,-66.129354,30U
1418381183700141,9,51.760611,-1.261343,66.122114,2.342731,2.255331,3.774408,5735843.337697,619991.104202,-66.122114,30U
1418381183900141,9,51.760611,-1.261343,66.141611,2.342783,2.255259,3.774306,5735843.322860,619991.099530,-66.141611,30U
1418381184100142,9,51.760611,-1.261343,66.123124,2.342849,2.255265,3.774450,5735843.324229,619991.107392,-66.123124,30U
1418381184300143,9,51.760611,-1.261343,66.121618,2.342859,2.255224,3.774365,5735843.321973,619991.104031,-66.121618,30U
1418381184500143,9,51.760611,-1.261343,66.114106,2.342901,2.255185,3.774367,5735843.323581,619991.102201,-66.114106,30U
1418381184700144,9,51.760654,-1.261330,60.057272,4.693094,2.374444,6.320628,5735848.201782,619991.876562,-60.057272,30U
1418381184900144,9,51.760654,-1.261330,60.023556,4.693040,2.374306,6.320403,5735848.219061,619991.877465,-60.023556,30U
1418381185100145,9,51.760654,-1.261330,60.022228,4.693096,2.374231,6.320270,5735848.204463,619991.881885,-60.022228,30U
1418381185300145,9,51.760654,-1.261330,60.006494,4.693093,2.374169,6.320132,5735848.216594,619991.878163,-60.006494,30U
1418381185500146,9,51.760654,-1.261330,60.005489,4.693154,2.374105,6.320037,5735848.214971,619991.880096,-60.005489,30U
1418381185700146,9,51.760613,-1.261342,65.695414,2.334244,2.254604,3.765719,5735843.631254,619991.154814,-65.695414,30U
1418381185900147,9,51.760613,-1.261342,65.689444,2.334056,2.254531,3.765526,5735843.636940,619991.158270,-65.689444,30U
1418381186100148,9,51.760614,-1.261342,65.676026,2.334193,2.254526,3.765609,5735843.647617,619991.161328,-65.676026,30U
1418381186300148,9,51.760614,-1.261342,65.670923,2.334231,2.254503,3.765648,5735843.648343,619991.162217,-65.670923,30U
1418381186500149,9,51.760614,-1.261342,65.661699,2.334272,2.254464,3.765650,5735843.646437,619991.160132,-65.661699,30U
1418381186700149,9,51.760614,-1.261342,65.639527,2.334350,2.254407,3.765652,5735843.648476,619991.163303,-65.639527,30U
1418381186900150,9,51.760614,-1.261342,65.623731,2.334471,2.254436,3.765686,5735843.652151,619991.162310,-65.623731,30U
1418381187100150,9,51.760614,-1.261342,65.616738,2.334644,2.254433,3.765808,5735843.654053,619991.168833,-65.616738,30U
1418381187300151,9,51.760614,-1.261342,65.616739,2.334512,2.254361,3.765681,5735843.660423,619991.167523,-65.616739,30U
1418381187500151,9,51.760614,-1.261342,65.592024,2.334553,2.254323,3.765683,5735843.668043,619991.174622,-65.592024,30U
1418381187700152,9,51.760614,-1.261342,65.554070,2.334620,2.254261,3.765649,5735843.682278,619991.182673,-65.554070,30U
1418381187900079,9,51.760614,-1.261341,65.541411,2.334734,2.254204,3.765707,5735843.680753,619991.189221,-65.541411,30U
1418381188100079,9,51.760614,-1.261341,65.541108,2.334702,2.254169,3.765651,5735843.689503,619991.190436,-65.541108,30U
1418381188300080,9,51.760614,-1.261341,65.533392,2.334702,2.254161,3.765604,5735843.688723,619991.192794,-65.533392,30U
1418381188500080,9,51.760614,-1.261341,65.534055,2.334744,2.254123,3.765606,5735843.688705,619991.190214,-65.534055,30U
1418381188700081,9,51.760614,-1.261341,65.523517,2.334831,2.254063,3.765713,5735843.695659,619991.200969,-65.523517,30U
1418381188900081,9,51.760614,-1.261341,65.505917,2.334924,2.254069,3.765714,5735843.694515,619991.214041,-65.505917,30U
1418381189100082,9,51.760614,-1.261341,65.505140,2.334950,2.253985,3.765802,5735843.693214,619991.213619,-65.505140,30U
1418381189300082,9,51.760614,-1.261341,65.502017,2.334935,2.253905,3.765661,5735843.689152,619991.207843,-65.502017,30U
1418381189500083,9,51.760614,-1.261341,65.508731,2.334977,2.253867,3.765663,5735843.683906,619991.205103,-65.508731,30U
1418381189700083,9,51.760614,-1.261341,65.507358,2.334993,2.253847,3.765638,5735843.680803,619991.210474,-65.507358,30U
1418381189900084,9,51.760614,-1.261341,65.512722,2.335202,2.253807,3.765769,5735843.670847,619991.206093,-65.512722,30U
1418381190100084,9,51.760614,-1.261341,65.506956,2.335299,2.253837,3.765882,5735843.672583,619991.209007,-65.506956,30U
1418381190300084,9,51.760614,-1.261341,65.509365,2.335385,2.253782,3.765860,5735843.669444,619991.207335,-65.509365,30U
1418381190500085,9,51.760614,-1.261341,65.501343,2.335426,2.253744,3.765862,5735843.674677,619991.211780,-65.501343,30U
1418381190700085,9,51.760614,-1.261341,65.496260,2.335227,2.253686,3.765676,5735843.666768,619991.207157,-65.496260,30U
1418381190900086,9,51.760614,-1.261341,65.501337,2.335318,2.253629,3.765657,5735843.663726,619991.201961,-65.501337,30U
1418381191100086,9,51.760614,-1.261341,65.499942,2.335402,2.253592,3.765741,5735843.672797,619991.205509,-65.499942,30U
1418381191300087,9,51.760614,-1.261341,65.511955,2.335397,2.253518,3.765788,5735843.663424,619991.200368,-65.511955,30U
1418381191500087,9,51.760614,-1.261341,65.504836,2.335439,2.253480,3.765790,5735843.663683,619991.204280,-65.504836,30U
1418381191700088,9,51.760613,-1.261342,65.509142,2.334739,2.251728,3.765640,5735843.619164,619991.154529,-65.509142,30U
1418381191900088,9,51.760613,-1.261342,65.495594,2.334964,2.251695,3.765821,5735843.620562,619991.160798,-65.495594,30U
1418381192100089,9,51.760613,-1.261342,65.497020,2.334871,2.251592,3.765556,5735843.633899,619991.155408,-65.497020,30U
1418381192300089,9,51.760613,-1.261342,65.486260,2.334922,2.251584,3.765612,5735843.633774,619991.159816,-65.486260,30U
1418381192500090,9,51.760613,-1.261342,65.496167,2.334963,2.251546,3.765614,5735843.639257,619991.161573,-65.496167,30U
1418381192700090,9,51.760613,-1.261342,65.491525,2.335032,2.251500,3.765689,5735843.641309,619991.156050,-65.491525,30U
1418381192900091,9,51.760614,-1.261342,65.447758,2.335163,2.251520,3.765864,5735843.647849,619991.172040,-65.447758,30U
1418381193100091,9,51.760613,-1.261342,65.442094,2.335136,2.251446,3.765806,5735843.641150,619991.183007,-65.442094,30U
1418381193300092,9,51.760613,-1.261341,65.424397,2.335375,2.251460,3.765810,5735843.637737,619991.186820,-65.424397,30U
1418381193500092,9,51.760613,-1.261341,65.426161,2.335417,2.251422,3.765813,5735843.641262,619991.197695,-65.426161,30U
1418381193700093,9,51.760613,-1.261341,65.421422,2.335412,2.251322,3.765871,5735843.642592,619991.199258,-65.421422,30U
1418381193900093,9,51.760613,-1.261341,65.415773,2.335344,2.251346,3.765748,5735843.637725,619991.195555,-65.415773,30U
1418381194100094,9,51.760613,-1.261341,65.412857,2.335363,2.251254,3.765764,5735843.641065,619991.196210,-65.412857,30U
1418381194300094,9,51.760613,-1.261341,65.425875,2.335429,2.251207,3.765798,5735843.636077,619991.188064,-65.425875,30U
1418381194500095,9,51.760614,-1.261341,65.407965,2.335471,2.251169,3.765800,5735843.651040,619991.195223,-65.407965,30U
1418381194700095,9,51.760653,-1.261330,59.912854,4.693374,2.368729,6.313961,5735848.060865,619991.893300,-59.912854,30U
1418381194900096,9,51.760653,-1.261330,59.893885,4.693527,2.368668,6.314000,5735848.082796,619991.896772,-59.893885,30U
1418381195100096,9,51.760653,-1.261330,59.888466,4.693450,2.368567,6.313698,5735848.077630,619991.899610,-59.888466,30U
1418381195300097,9,51.760653,-1.261330,59.901060,4.693619,2.368480,6.313772,5735848.072991,619991.890877,-59.901060,30U
1418381195500097,9,51.760653,-1.261330,59.918252,4.693679,2.368416,6.313677,5735848.065670,619991.883973,-59.918252,30U
1418381195700098,9,51.760653,-1.261330,59.921559,4.693733,2.368349,6.313653,5735848.052926,619991.890986,-59.921559,30U
1418381195900098,9,51.760653,-1.261330,59.938584,4.693789,2.368292,6.313589,5735848.022928,619991.885437,-59.938584,30U
1418381196100099,9,51.760653,-1.261330,59.950475,4.693799,2.368243,6.313293,5735848.024245,619991.883238,-59.950475,30U
1418381196300099,9,51.760653,-1.261330,59.971882,4.694005,2.368199,6.313457,5735848.003683,619991.872059,-59.971882,30U
1418381196500100,9,51.760652,-1.261330,59.993443,4.694066,2.368136,6.313363,5735847.998055,619991.861752,-59.993443,30U
1418381196700100,9,51.760652,-1.261330,59.993606,4.694093,2.368066,6.313163,5735847.995961,619991.860184,-59.993606,30U
1418381196900101,9,51.760652,-1.261330,59.981206,4.694115,2.368020,6.313111,5735847.995426,619991.866640,-59.981206,30U
1418381197100101,9,51.760653,-1.261330,59.971517,4.694164,2.367941,6.312976,5735848.007020,619991.866511,-59.971517,30U
1418381197300102,9,51.760652,-1.261330,59.995406,4.694287,2.367856,6.312994,5735847.983413,619991.862875,-59.995406,30U
1418381197500102,9,51.760652,-1.261330,59.993075,4.694347,2.367792,6.312899,5735847.989291,619991.865725,-59.993075,30U
1418381197700103,9,51.760652,-1.261330,59.992920,4.694488,2.367796,6.312901,5735847.989396,619991.860019,-59.992920,30U
